GENE_SYMBOLS,refseq_ids
CCNA2,NM_001237
NAMA,NR_102270
SLC14A2-AS1,NR_110899
MC4R,NM_005912
JUN,NM_002228
DEC1,NA
ZNF433-AS1,NR_134927
DCDC1,NM_001350255
CRIP3,NM_001366068
ITGA5,NM_002205
SPDYE6,NM_001146210
PSG8-AS1,NR_036584
CLNK,NM_052964
SWSAP1,NM_175871
PLET1,NM_001145024
C1orf53,NM_001024594
FAM178B,NM_001122646
RGPD1,NM_001024457
C10orf95,NM_001363580
DDAH2,NM_001303007
EMP2,NM_001424
ZFPM2-AS1,NR_125796
FAM163A,NM_001329712
KCNJ5,NM_000890
GRXCR2,NM_001080516
SHISA2,NM_001007538
IER5L,NM_203434
ART3,NM_001130016
ABCG5,NM_022436
ST8SIA6,NM_001004470
C16orf86,NM_001012984
SLC4A2,NM_001199692
CHORDC1,NM_001144073
TNNT2,NM_000364
SPAG5-AS1,NR_040012
DPYD-AS1,NR_046590
GLRA3,NM_001042543
TAC4,NM_001077503
C19orf71,NA
TSTD1,NM_001113205
Z98884.1,NA
SLC7A9,NM_001126335
ITGB4,NM_000213
B4GALT4-AS1,NR_046574
CD109,NM_001159587
OLFML2B,NM_001297713
PTGDS,NM_000954
MPRIP-AS1,NA
CDR1,NM_004065
PDCD1LG2,NM_025239
FBXO5,NM_001142522
ABCC9,NM_001377273
GFAP,NM_001131019
NES,NM_006617
ANKRD20A4,NA
PZP,NM_002864
ACAT2,NM_001303253
FERMT3,NM_001382361
HLA-B,NM_005514
C1QB,NM_000491
IFITM2,NM_006435
PIFO,NM_001300831
UQCRHL,NM_001089591
PCED1B,NM_001281429
BX255925.3,NA
OOSP3,NM_001395255
LAMB2,NM_002292
UACA,NM_001008224
TUBB8,NM_001164154
CDH23,NM_001171930
TEX12,NM_031275
LYPLAL1-AS1,NR_135822
ARHGAP8,NM_001017526
GPC5,NM_004466
SCHLAP1,NR_104319
DNAJB1,NM_001300914
EPX,NM_000502
SP140,NM_001005176
ZFP36,NM_003407
MUSTN1,NM_205853
HTR1F,NM_000866
MAL2-AS1,NR_149111
AKT3-IT1,NR_046761
IFI16,NM_001206567
OR2L5,NM_001258284
BMX,NM_001320866
MFGE8,NM_001114614
WNT16,NM_016087
COLEC10,NM_001324095
HSPH1,NM_001286503
PAX8,NM_003466
MAP1LC3B2,NM_001085481
SMTN,NM_001207017
NLRC4,NM_001199138
MIR3659HG,NR_168386
ZNF442,NM_001363774
STPG2-AS1,NR_102713
PLXND1,NM_015103
HIGD1C,NM_001109619
DUSP1,NM_004417
KCNE2,NM_005136
HIST1H2BE,NA
PTPN6,NM_002831
C1orf74,NM_152485
CLCF1,NM_001166212
UXT-AS1,NR_027444
ALDH1A3,NM_000693
SLC38A4,NM_001143824
SNTB1,NM_021021
DIO1,NM_000792
CCDC168,NM_001146197
PRELP,NM_002725
OR2L2,NM_001004686
CRYZ,NM_001130042
ADRA1D,NM_000678
BX842570.1,NA
MYOCOS,NM_001368164
BHLHB9,NA
COL23A1,NM_173465
IGFL2-AS1,NR_135234
CD4,NM_000616
C1QA,NM_001347465
PDYN,NM_001190892
POU3F4,NM_000307
C5AR1,NM_001736
CSRP3-AS1,NR_183672
ATP6V0A4,NM_020632
MIR646HG,NM_001004305
RTBDN,NM_001080997
KIF4A,NM_012310
CPHXL,NM_001355613
ACSBG2,NM_001289177
G2E3-AS1,NR_151720
CD96,NM_001318889
TEC,NM_003215
LTB,NM_002341
CARTPT,NM_004291
TMEM106A,NM_001291586
CLDN5,NM_001130861
SOSTDC1,NM_015464
DNAH17,NM_003727
RGS22,NM_001286692
PM20D1,NM_152491
NPIPA7,NM_001282507
ADAMTS3,NM_014243
RELA-DT,NR_183625
FOSL2,NM_005253
ID3,NM_002167
GDPD3,NM_024307
CSF2RA,NM_001161529
NINJ2,NM_001294345
TCAP,NM_003673
SAMSN1,NM_001256370
NUSAP1,NM_001129897
GSTM5,NM_000851
HIBCH,NM_014362
HSPB1,NM_001540
HIST1H2AC,NA
STK31,NM_001122833
FBXW10,NM_001267585
SLCO2B1,NM_001145211
ATP10A,NM_024490
CYP4F26P,NA
LCA5L,NM_001384285
GPX2,NM_002083
NWD1,NM_001007525
LRP10,NM_001329226
SVOPL,NM_001139456
FP325335.1,NA
NSUN7,NM_001330648
TSPAN6,NM_001278740
SPC25,NM_020675
TNFRSF14,NM_001297605
C7orf61,NA
ITIH2,NM_002216
GPC4,NM_001448
HPGD,NM_000860
WDR86,NM_001284260
LPA,NM_005577
WEE2-AS1,NM_173677
PKHD1,NM_138694
SLC16A9,NM_001323977
FP700111.1,NA
OSCAR,NM_001282349
GDNF-AS1,NM_001278094
SLC47A2,NM_001099646
RUNX1,NM_001001890
TRMT2B-AS1,NA
CYP3A7,NM_000765
CKS2,NM_001827
CLCA4-AS1,NR_135837
TMEM269,NM_001242750
SLC52A1,NM_001104577
ABCB4,NM_000443
NR4A3,NM_006981
CDCA7L,NM_001127370
CD72,NM_001782
PRSS56,NM_001195129
FER1L6-AS2,NM_182525
F11-AS1,NR_033900
ZIC1,NM_003412
OR2AG2,NM_001004490
PRDM16-DT,NM_001004337
PTPN20,NM_001042357
SFTA3,NM_001101341
OCM,NM_001097622
MIR3142HG,NR_132748
NPFF,NM_001320296
CACNA2D3-AS1,NR_046666
ALOX5,NM_000698
INF2,NM_001031714
CNGB3,NM_019098
PPM1K-DT,NR_134236
MTRNR2L12,NA
MGAM,NM_001365693
PECAM1,NM_000442
TMEM98,NM_001033504
PRSS55,NM_001197020
C16orf71,NA
CASS4,NM_001164114
SLCO2A1,NM_005630
RHD,NM_001127691
GYS2,NM_021957
PPP1R15A,NM_014330
F13A1,NM_000129
CDC14A,NM_001319210
NTSR1,NM_002531
PRPH2,NM_000322
AEBP1,NM_001129
ZNF257,NM_001316996
DUSP5,NM_004419
SLC5A4-AS1,NR_149072
PHF21B,NM_001135862
SEPTIN4-AS1,NR_110810
STARD8,NM_001142503
AXDND1,NM_144619
LINGO1,NM_001301186
NOX3,NM_015718
GALNT3,NM_004482
CASC6,NR_104154
HGFAC,NM_001297439
PLAC1,NM_001316887
MEPE,NM_001184694
TEX14,NM_001201457
CARD11,NM_001324281
CHI3L1,NM_001276
APEX2,NM_001271748
CR381653.1,NA
IQCN,NM_001145304
APBB1IP,NM_019043
C8orf86,NA
ARAP3,NM_022481
PRKCH,NM_006255
PNMA5,NM_001103150
CASP7,NM_001227
LYVE1,NM_006691
DUSP2,NM_004418
PRLR,NM_000949
FAM106C,NM_001348162
ATP2C2,NM_001286527
EFHB,NM_001330688
AF038458.2,NA
DNAJB5,NM_001135004
SH3RF2,NM_152550
CCN2,NM_001901
PHEX,NM_000444
HBA2,NM_000517
ISG15,NM_005101
C1QTNF7,NM_001135170
SLC66A1L,NM_001099777
GSTM2,NM_000848
SLC5A4,NM_014227
GATD3A,NA
SCGB1B2P,NR_027620
KCNA5,NM_002234
PTCSC2,NR_147055
COLEC11,NM_001255982
GADD45G,NM_006705
WDR64,NM_001367482
SAMD9,NM_001193307
TTC12,NM_001318533
ANKRD62,NM_001277333
ADGRE2,NM_001271052
APCDD1L-DT,NR_034147
NDNF,NM_024574
FNDC1,NM_032532
SERPINA3,NM_001085
KCNMB1,NM_004137
CCDC110,NM_001145411
NTF3,NM_001102654
ATAD3C,NM_001039211
MYRFL,NM_182530
PLEKHF1,NM_024310
MAPKAPK3,NM_001243925
PAX8-AS1,NR_015377
TBL1Y,NM_033284
GAL3ST2,NM_022134
AGMO,NM_001004320
ANGPTL4,NM_001039667
MTRNR2L8,NM_001190702
OR3A2,NM_002551
CCDC38,NM_182496
C11orf96,NM_001145033
KIF25,NM_005355
HSPA1A,NM_005345
RFX2,NM_000635
C3,NM_000064
NPIPB2,NM_001355514
GPC3,NM_001164617
FAM242A,XR_007089806
MSR1,NM_001363744
EBF1,NM_001290360
PALMD,NM_017734
TG,NM_003235
NPY,NM_000905
CCDC26,NR_130917
DND1,NM_194249
HOMER3,NM_001145721
TMPRSS7,NM_001042575
CALCR,NM_001164737
HIST1H4C,NA
GEM,NM_005261
HLX-AS1,NR_046901
MPPED2-AS1,NR_183760
MYB,NM_001130172
RMRP,NR_003051
CNGA4,NM_001037329
BTG2,NM_006763
GADD45B,NM_015675
PCOLCE2,NM_013363
HOMER1,NM_001277077
CDKN1A,NM_000389
NR4A1,NM_001202233
RRAD,NM_001128850
TMPRSS12,NM_182559
TRIM5,NM_001410958
LRRIQ1,NM_001079910
MTRNR2L1,NM_001190452
ARL17B,NM_001039083
NPFFR2,NM_001144756
BX004807.1,NA
CCDC173,NA
PLSCR5,NM_001085420
MYPN,NM_001256267
NOX5,NM_001184779
MAFIP,NM_001190825
IFI6,NM_002038
LAMB4,NM_001318046
CYP39A1,NM_001278738
RGPD2,NM_001078170
