GENE_SYMBOLS,refseq_ids
RAB39A,NM_017516
SAMSN1,NM_001256370
HSPB6,NM_144617
CASS4,NM_001164114
ANKRD53,NM_001115116
PLCH1,NM_001130960
CDK15,NM_001261435
FOS,NM_005252
ANGPTL5,NM_178127
PAPPA,NM_002581
PALMD,NM_017734
ANKRD18A,NM_001331100
DISC1FP1,NR_104190
LVRN,NM_173800
SNTG2,NM_018968
TRIM5,NM_001410958
CYP39A1,NM_001278738
C5orf63,NM_001164478
KLHL1,NM_001286725
C5orf64,NR_126523
RREB1,NM_001003698
ADAM33,NM_001282447
GALNT6,NM_007210
DSC1,NM_004948
MATN1,NM_002379
PAWR,NM_001354732
ITGA8,NM_001291494
MTRNR2L1,NM_001190452
PRKCH,NM_006255
SLC7A11,NM_014331
TPPP3,NM_015964
PTGER3,NM_000957
