"Symbol","Uniprot","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"ZFYVE16","Q7Z3T8","1.95636695264738","88.1347803222652","0.0797157949894533","0.0639452570326848","81.6642753549545","-33.1464271559412",0.800044158218747,1
"ZMYND8","Q9ULU4","2.858585968199","83.084420194582","0.18939736734568","0.0656874426287544","23.2008247035496","-79.7793369999089",0.837658517727527,1
"RASGRP2","Q7LDG7","6.13803718019091","258.117052366285","0.433634665039067","0.042939435010014","-37.3337925062508","255.402820382547",0.86926232833947,1
"USP39","Q53GS9","2.33941212301014","185.797411869073","0.258912573779503","0.0634413206358932","133.564849616121","-129.155368468635",0.858320217020593,1
"ALYREF","Q86V81","2.58319722750134","616.864458493163","0.0320953213578876","0.105128501995554","326.830847859895","-523.16666277511",0.780251954668264,1
"BBOX1","O75936","2.35496746141446","250.8108572278","0.81842656947787","0.0291952951642188","177.567538002161","-177.132310861669",0.946477677780241,1
"MPST","P25325","2.19016716730817","561.760220242866","0.0660963058513776","0.0605852679675567","457.409809753283","-326.114720595038",0.800044158218747,1
"APOA4","P06727","5.91734968475597","254.852046622408","0.689856234043127","0.0845084914523426","-91.1681575298486","237.987253272612",0.92110445962167,1
"GARNL3","Q5VVW2","4.97909331680278","44.112152702395","0.557917103549646","0.0255532096226275","-42.5525551000717","11.6259223502818",0.8902475170968,1
"DAP3","P51398","5.12616569586493","440.592410642476","0.037532774455889","0.0672256023320987","-403.410311163136","177.149070454829",0.780251954668264,1
"PELO","Q9BRX2","0.226912618295548","98.1991769872007","0.253858529404543","0.0196609655454936","22.0919043914829","95.6819006987275",0.858320217020593,1
"SH2D3C","Q8N5H7","5.69437891436682","120.41274236847","0.0372472171752513","0.0491318173572305","-66.8734814450399","100.135737896694",0.780251954668264,1
"CABLES1","Q8TDN4","3.49918483097218","61.2740825515497","0.849247912896101","0.013794039420631","-21.4471384887116","-57.3980264746111",0.955112133879371,1
"TFAM","Q00059","3.2321684204409","843.775507891086","0.465684938098671","0.0369581692664207","-76.3211576332119","-840.316719228165",0.872985380360939,1
"HCLS1","P14317","1.33531555939394","288.81687268261","0.0653160931109273","0.0845223236325684","280.846187124448","67.3840123755091",0.800044158218747,1
"WRNIP1","Q96S55","2.67309296462895","108.027732902642","0.486816446025509","0.0355530245889982","48.7797225549698","-96.3873941111842",0.879683676206031,1
"GLIPR2","Q9H4G4","1.26381931545461","433.447330351274","0.582281065063225","0.0526287830596798","413.184277019999","130.978400555617",0.894770882688657,1
"SERPINI1","Q99574","5.45027428382155","332.127231904819","0.424071345309202","0.0376875566966286","-245.738554479416","223.430215089911",0.86926232833947,1
"C1S","P09871","1.26226012886161","193.998897429771","0.358816798590001","0.0672653830000336","184.838093904444","58.9105359484949",0.864629407766306,1
"PRPF4","O43172","2.48190016404048","162.816451158895","0.247136339665795","0.052226697027354","99.7859521231016","-128.654422881077",0.85827704806601,1
"ELP3","Q9H9T3","5.21923424151752","198.377947315733","0.0131996762142275","0.0532316805956426","-173.437918177476","96.2969289202254",0.780251954668264,1
"DNAJC8","O75937","2.73657782327132","1467.76334426058","0.141098305221624","0.0951837788540842","578.346299827161","-1349.01623127049",0.827648951646392,1
"BCAT1","P54687","3.25718134376476","241.329155534975","0.308401326490808","0.0306026858521012","-27.8328463162951","-239.718781027181",0.858320217020593,1
"RPS5","P46782","5.45479461606512","470.263589547125","0.0486161936875727","0.0462927859524724","-346.511060713801","317.927552213933",0.780251954668264,1
"FLAD1","Q8NFF5","3.03357602254453","26.1647277913331","0.699117557322471","0.0114370412871563","2.82073307843106","-26.0122364531542",0.924036636149829,1
"FLRT2","O43155","5.3478062868826","105.598528564717","0.311973210947447","0.0287055366961503","-84.9882396099185","62.6741442944414",0.858320217020593,1
"TYRO3","Q06418","0.644429813032072","89.9057525408873","0.155507325662907","0.0317579707914151","54.0102249348271","71.8744735106466",0.83269161670938,1
"WDR45B","Q5MNZ6","2.28379227547539","90.7742199095933","0.302270337961724","0.0285594604963017","68.6621296341996","-59.3756764533387",0.858320217020593,1
"RAB9B","Q9NP90","6.27642341413742","120.762708723454","0.346682611937408","0.0259922326723333","-0.81657829707542","120.759947905382",0.861123626153073,1
"CUL7","Q14999","5.72943808655945","136.125090338759","0.0331726147600761","0.102832781599535","-71.5852105708607","115.782545520734",0.780251954668264,1
"VPS25","Q9BRG1","3.21388922164491","213.622561340318","0.386227830901079","0.0346782722765095","-15.4307276374364","-213.064523931548",0.86926232833947,1
"PTRHD1","Q6GMV3","2.04473794784217","444.495108242262","0.068215749514563","0.0394189367695676","395.501195374304","-202.866226141261",0.800044158218747,1
"SNX3","O60493","3.59421871437347","105.346498001485","0.846828599533713","0.0105521148415717","-46.071042850286","-94.7382903152889",0.955047483090947,1
"GAS2L1","Q99501","5.18016485939966","188.995022920301","0.0016467912539086","0.0527130187273041","-168.691921892317","85.2182737264831",0.76798265543399,1
"NPEPL1","Q8NDH3","2.13717845892752","144.047544040942","0.640079862379901","0.0527057402531182","121.554200044706","-77.2934110757091",0.910869430820715,1
"MCF2L2","Q86YR7","1.60954611378429","43.4060672580814","0.232828958517503","0.0252919841314562","43.3734832324347","-1.68155496454715",0.851833965130294,1
"PARP4","Q9UKK3","1.62561481079403","127.308288096579","0.0543501945735257","0.0876948743618777","127.117051077764","-6.97535256275529",0.795044908027428,1
"ISOC1","Q96CN7","1.93214133740013","281.642075819899","0.364107777799049","0.0359620994758448","263.454240233345","-99.5696850211587",0.86571327195269,1
"CEMIP2","Q9UHN6","0.401888710187371","36.7408912881733","0.577804516866197","0.0297408882240618","14.3714665126706","33.8135186415812",0.894168346003851,1
"CAMK1G","Q96NX5","5.48718432855013","283.052992923309","0.0732422335104963","0.0702038417061345","-202.259540334911","198.015340684386",0.800044158218747,1
"CDC27","P30260","5.75410496837662","33.434260508425","0.680113020562573","0.0102819583956121","-16.8755965240635","28.8628483989755",0.918230731886557,1
"RMND5A","Q9H871","5.91330855886292","176.309361849945","0.363624385850088","0.0636470367677328","-63.7359256905743","164.385896147755",0.86571327195269,1
"DCPS","Q96C86","2.59877423185517","557.95732042506","0.208034428856161","0.0864636420338733","288.213596631562","-477.75442868969",0.845199919193779,1
"DCAF1","Q9Y4B6","5.2929467144579","41.0791783754021","0.774525009903251","0.017085693534677","-34.3486371390354","22.5315339621825",0.935435053562363,1
"DYNLRB1","Q9NP97","2.41673421167878","799.42711466788","0.0131340503486315","0.0575501192742595","530.043744033611","-598.445771208255",0.780251954668264,1
"RETSAT","Q6NUM9","3.25861813007064","63.714423870864","0.759583504582526","0.0142434433276485","-7.43920370781396","-63.2786382390596",0.935309881964825,1
"FNBP1L","Q5T0N5","2.69585992225099","86.6181609426401","0.301038992900138","0.0374774520419659","37.3427466908362","-78.1551346660547",0.858320217020593,1
"ABHD11","Q8NFV4","4.4584920558035","218.391033103084","0.635288665601267","0.0255676734363001","-211.389624627113","-54.8549901088391",0.910031759267209,1
"CLCN3","P51790","2.56228623177929","296.055460158059","0.272352927311452","0.0335553507954043","162.073682532743","-247.751805078542",0.858320217020593,1
"TCEA1","P23193","2.17292835200674","285.714993545959","0.607453857272356","0.0519774867650619","235.466271356373","-161.829208088325",0.902165327638346,1
"YKT6","O15498","2.58892131489346","235.944197675026","0.797199465747241","0.0110254966984725","123.861913208144","-200.818054150841",0.941553298873782,1
"ORM1","P02763","1.57370185232695","2673.95492654364","0.243171952199617","0.184736999163196","2673.94363968272","-7.7692333791968",0.854892910878459,1
"COBLL1","Q53SF7","5.16832280392157","7.60853858336171","0.958546848533201","0.00593276271347593","-6.83132831738599","3.35004668543352",0.989984760720984,1
"OSCP1","Q8WVF1","5.64440868449725","177.783927768565","0.0538879912090107","0.0445030796462942","-105.997218522901","142.729515651902",0.795044908027428,1
"CHD2","O14647","6.06336892081414","69.1074688942707","0.650863951462889","0.047878052179524","-15.0689134002135","67.4445706184675",0.912085504824473,1
"RCC1","P18754","2.76946410469744","170.867857293553","0.184001933882236","0.0698438901653125","62.1274017991923","-159.172895311267",0.834634147368829,1
"NUDT5","Q9UKK9","2.43479859252347","846.354539447266","0.00600727493637092","0.0723488641627955","549.621929972701","-643.608375128911",0.780251954668264,1
"PAIP1","Q9H074","2.37323865628523","217.234219152447","0.3914607369622","0.0251716265013396","150.967488284197","-156.203468117498",0.86926232833947,1
"CREBBP","Q92793","2.27735490031724","75.1350114394795","0.310324398882081","0.0661160738161659","57.1477361920067","-48.7791573537256",0.858320217020593,1
"CTTNBP2NL","Q9P2B4","5.79344439268991","118.003681337871","0.348381926438842","0.0455014900893696","-55.5086098721736","104.132910452694",0.862838787065963,1
"MVB12B","Q9H7P6","5.3970278773166","107.702148089988","0.165899056605584","0.0470003666081282","-83.4311951057325","68.1101195596285",0.83269161670938,1
"RSL1D1","O76021","2.26743298112356","160.732214099024","0.259041515727714","0.0281701304241404","123.282345008798","-103.132478193371",0.858320217020593,1
"NMD3","Q96D46","3.5249003694512","23.5399602396168","0.756213457055932","0.00693655327957756","-8.80371428360817","-21.8317278953209",0.935204292425277,1
"TTC21B","Q7Z4L5","5.61244146148275","116.457918730246","0.302064234189632","0.0733369956412526","-72.3866154987751","91.2284206353106",0.858320217020593,1
"PRELP","P51888","0.828529034654877","209.612876960279","0.851257584728019","0.0353923996819442","154.471663773907","141.690025331659",0.955112133879371,1
"ZC3H7B","Q9UGR2","5.25368165421558","96.7548176967836","0.166760882687185","0.0334765069366622","-82.9230735508562","49.8523682528435",0.83269161670938,1
"PKP2","Q99959","1.52152186955434","10.5474262731263","0.974802025710122","0.0067438395689395","10.5346244350989","0.519508420000599",0.994760125263663,1
"RAPGEF3","O95398","3.65377289786468","38.9162973558454","0.515720074961311","0.0300170334022844","-19.0720554734781","-33.9224836930487",0.88310427215387,1
"IL6ST","P40189","5.93987591217409","109.740271138123","0.094121707317623","0.0600358539275736","-36.9391467746232","103.336472482041",0.804668513107118,1
"CACNG3","O60359","5.42653833338198","306.461374156911","0.0952588011446491","0.047515741571943","-231.577741773598","200.724496176185",0.807911000940971,1
"CNNM4","Q6P4Q7","0.710243828791019","24.5948383022607","0.659873534476149","0.0180950766020453","16.0362935644677","18.6478781588834",0.914099320993248,1
"PIP5K1A","Q99755","4.54578081091823","172.654882069505","0.482208713736217","0.0368744359113116","-170.264118580098","-28.6328173007313",0.878931745926121,1
"MAPK8IP1","Q9UQF2","5.8806438260026","125.174119725539","0.113053344939892","0.048320997153018","-49.0379554498796","115.168742175814",0.815334624224548,1
"KIT","P10721","3.29400937731207","50.093734397098","0.925692295551207","0.00877493961308598","-7.60559545192729","-49.5129997441947",0.977348952497924,1
"ABCC8","Q09428","4.36792353635485","8.26490514905018","0.982647748135759","0.00369911942709445","-7.77939241386813","-2.79100533748094",0.995257226692524,1
"ATP4A","P20648","5.93430308950539","15.2666747973986","0.83921687477863","0.028975424196309","-5.21887582259155","14.3469402493317",0.952504543624641,1
"ZRANB2","O95218","3.64989628517698","511.008638986442","0.025698805250427","0.0641159897090246","-248.705885585482","-446.402521939468",0.780251954668264,1
"XRN1","Q8IZH2","5.68115948317548","70.2298965162426","0.329299545790461","0.0435847351472267","-39.7721243365086","57.882782331566",0.858320217020593,1
"GAMT","Q14353","2.60128728560938","90.5724738369175","0.694475418734375","0.0227549510186394","46.5902889306933","-77.6705735416806",0.922739486820338,1
"BTN2A1","Q7KYR7","1.24819003024352","464.978008391074","0.0778305289192537","0.0740436668047054","440.990881589256","147.416385257748",0.800044158218747,1
"VPS28","Q9UK41","2.25886697699021","70.6208513705271","0.842284331039285","0.0102306478665741","54.5526784410229","-44.8476300734882",0.953856901891096,1
"USP46","P62068","3.85314928754846","114.484703086577","0.318967207142182","0.0189835556006406","-74.7600535292262","-86.7045652611724",0.858320217020593,1
"HLA-B","P30460","5.38528986683552","340.359033122165","0.110016912010136","0.388231669729903","-266.166536590982","212.131200503407",0.815334624224548,1
"RAB33A","Q14088","2.97644393142154","187.115596524374","0.794727449449171","0.0173309853195383","30.7616228378068","-184.569686089175",0.94097876496372,1
"MESD","Q14696","1.78246001374204","404.320821496776","0.351076278457097","0.0277463205048698","395.297492379026","-84.9424464839707",0.863965769112241,1
"ATRNL1","Q5VV63","6.13675935869808","81.5260740753999","0.26184698874563","0.0325246941190918","-11.894920535021","80.6536522397661",0.858320217020593,1
"TST","Q16762","3.49901229558043","333.091621532092","0.66679186274221","0.0280105353114149","-116.534806607076","-312.04113059648",0.914679741108693,1
"RPA2","P15927","5.8945284583935","501.497413888105","0.301678345674018","0.0781659323595373","-190.040328588453","464.095173047996",0.858320217020593,1
"LIMS1","P48059","2.4142141047493","465.898257241645","0.132085903915778","0.0421445975868789","309.782230755","-347.988729141129",0.823538416089709,1
"FAM136A","Q96C01","3.08216858624653","462.523601567952","0.281958265831341","0.0353147189325537","27.4688605541454","-461.707205604642",0.858320217020593,1
"CHAMP1","Q96JM3","2.36697584711579","240.380928832737","0.528270393274531","0.0636346422751464","168.132580716452","-171.79763167202",0.883541551314975,1
"NUDT16","Q96DE0","2.33501203388711","60.0162288441822","0.768210433201891","0.0156747232643434","43.3272332552361","-41.5294905232849",0.935435053562363,1
"ANAPC7","Q9UJX3","5.66599205083888","67.3910477574137","0.601092549183235","0.0269865310609967","-39.0024696022459","54.9578082056399",0.898504260141728,1
"BRD4","O60885","0.28169833707496","33.0413794429098","0.968383407451878","0.0133748166536472","9.1850886608034","31.7390438070135",0.992742066864114,1
"ANKRD29","Q8N6D5","2.37568318165868","110.268565396897","0.931734144104791","0.0106719897676472","76.4373743938276","-79.4763128892345",0.978702863561613,1
"ATG5","Q9H1Y0","3.53063450828435","12.2859160430084","0.981098951575737","0.00219156644678817","-4.66007306102076","-11.3678253013406",0.995061508552029,1
"BABAM2","Q9NXR7","5.39533620189703","149.505185733531","0.0426508887819788","0.0329598856473162","-115.973587391146","94.3500269679122",0.780251954668264,1
"GOLIM4","O00461","4.33653181655201","40.0855753801419","0.211363993149145","0.031483039984878","-37.2873346293574","-14.7142118305862",0.845199919193779,1
"IK","Q13123","2.62465846981675","351.073379549928","0.214597569971374","0.0839127942938886","173.506514131671","-305.201584829574",0.845264105969464,1
"ABL1","P00519","4.62871220762923","20.630923623164","0.70195469766046","0.0189078128499952","-20.5587389322661","-1.72431524372814",0.924658463843364,1
"GLMN","Q92990","2.49561892770637","98.9062177672288","0.692784904336965","0.0171451540192535","59.539194815673","-78.9779981622719",0.922266581679589,1
"CNN1","P51911","5.90292981697358","473.382292902929","0.529379903597025","0.251399787154938","-175.699493480107","439.568519374248",0.883541551314975,1
"ADHFE1","Q8IWW8","4.91601767672475","255.006316338712","0.160558987461827","0.0745150011460071","-249.737685988163","51.5684939659549",0.83269161670938,1
"PRPH","P41219","5.6998937900899","410.807272989111","0.412585097892191","0.276489735135814","-226.262044777256","342.88205353148",0.86926232833947,1
"MOB4","Q9Y3A3","0.464261758420883","89.5555169945712","0.877220587652495","0.01086085205278","40.0996311106405","80.0762774419209",0.962185919091776,1
"TSPYL4","Q9UJ04","2.25573867255922","220.618460985959","0.0810050212311197","0.0622080104681343","170.859185384192","-139.569495584327",0.800044158218747,1
"LINGO2","Q7L985","5.89537137715407","122.165728434527","0.0718209328517621","0.0488886879461467","-46.198875060448","113.0934531575",0.800044158218747,1
"GPC4","O75487","4.11341497365045","156.354530027415","0.170560939804092","0.0306654255065701","-129.135473456485","-88.1519628554202",0.83269161670938,1
"CCDC186","Q7Z3E2","6.26143319082043","22.2880769363487","0.784297429463027","0.0208092172984291","-0.484774611943971","22.2828042915656",0.938945934399279,1
"COTL1","Q14019","2.63091588248273","1906.93072498454","0.230425499873886","0.0668779204595457","932.046303371052","-1663.63291571861",0.851833965130294,1
"TSN","Q15631","3.65081873445932","511.141678104928","0.482934020019315","0.0309150452657604","-249.182420191641","-446.289072870217",0.878931745926121,1
"RPL17","P18621","4.39492639360265","517.98462375166","0.484417458155137","0.0293617809586287","-492.101215319427","-161.692499282717",0.878969626020972,1
"BRAP","Q7Z569","5.47664445327711","86.1699433165394","0.0675836216126982","0.0489279113900285","-62.2058899228611","59.6295764707456",0.800044158218747,1
"SPEN","Q96T58","1.97853544043408","80.9616556628498","0.0619493288714142","0.095191256293864","74.3243939089848","-32.104114342743",0.800044158218747,1
"RPS14","P62263","6.16297047129289","63.1760195623857","0.750810353640421","0.00824574769634631","-7.5764154464681","62.7200715618968",0.934469639722266,1
"HLA-A","P30456","2.85174130928937","113.591619445963","0.662483585020656","0.115942333819043","32.4655950289977","-108.853301042135",0.914099320993248,1
"AGT","P01019","2.11778111307281","448.246181632013","0.431279706919167","0.0495216182911175","382.845565697733","-233.139254895573",0.86926232833947,1
"DHODH","Q02127","3.29302487181227","70.3900585135456","0.722180516228465","0.018062550194565","-10.6186299591758","-69.5845172098684",0.929173902244492,1
"FKBP1A","P62942","0.973202425935105","279.65821064772","0.511869670815489","0.0335236569858284","231.191152427462","157.351090946158",0.883046502234227,1
"EEPD1","Q7L9B9","0.192785627338371","60.5222962207072","0.46056448616256","0.0483688742567899","11.5956880349341","59.401080451651",0.872360160899291,1
"HS1BP3","Q53T59","0.122843772590674","123.501773991073","0.409541862907478","0.0445809834597137","15.133294990381","122.571087788581",0.86926232833947,1
"TMEM263","Q8WUH6","1.06335327208392","104.827429915094","0.230946423580425","0.0237251185336538","91.6181145495662","50.9402704055111",0.851833965130294,1
"FAM160A2","Q8N612","5.3491252423406","137.06922632166","0.00154898011536496","0.0645928899494102","-110.209219128841","81.4978577842965",0.76798265543399,1
"IP6K1","Q92551","0.128177295205669","59.5420970256271","0.699438627414401","0.0175396322969177","7.61106403783265","59.0536452932518",0.924304656623732,1
"ARL2","P36404","2.15054008014534","547.806442139772","0.108106853308594","0.0561937256963781","458.29654126205","-300.093615921894",0.815334624224548,1
"KHDRBS3","O75525","4.17815728128091","248.638055372971","0.714125064860139","0.01872011708791","-213.992850284618","-126.601511075966",0.927686468250803,1
"STK25","O00506","5.528546979287","26.7820067988562","0.949134543667604","0.00957233488305753","-18.3463503227691","19.5112100600708",0.986542598786239,1
"ZC3H15","Q8WU90","2.36678429253093","539.420643887098","0.0124381131738678","0.0655376219990163","377.367436410508","-385.44577957027",0.780251954668264,1
"DCX","O43602","5.85675561869385","98.4742102691017","0.192729310560235","0.0702879043322451","-40.7311846347312","89.6556784948656",0.837658517727527,1
"EMC8","O43402","2.75439208479765","122.319446326276","0.483648215338851","0.0239268928183862","46.1875427584292","-113.264106598274",0.878931745926121,1
"TMEM132D","Q14C87","5.46844408130967","84.3453913975186","0.0539941600663811","0.0770668002829934","-61.3653283473751","57.8657197900401",0.795044908027428,1
"MACROD1","Q9BQ69","1.95128505226472","243.08527106212","0.816007557722333","0.0257623924653942","225.700601626826","-90.2756192592049",0.946477677780241,1
"WDR54","Q9H977","5.68547386234374","137.829400503886","0.0537758786654547","0.0652053969789314","-77.5637942657625","113.933320246358",0.795044908027428,1
"RBM17","Q96I25","2.53451336859195","270.730029509903","0.276095769603009","0.044337782489005","154.443647395365","-222.355365704651",0.858320217020593,1
"HMGN5","P82970","2.4520045107545","384.871983573769","0.0003275786159655","0.0763069664318055","244.863055198395","-296.931857399834",0.76798265543399,1
"PHYHD1","Q5SRE7","3.28088095124508","115.911590663449","0.830609149029237","0.0217236235619825","-16.0929728711872","-114.78899369843",0.950275240192454,1
"GRK5","P34947","5.94332998245399","52.9426991007363","0.684479083003887","0.0275079765685","-17.6484855595324","49.9145304047437",0.918230731886557,1
"SLC16A1","P53985","2.04248012723641","704.736203542702","0.283736833477859","0.0644991908498786","627.782149397542","-320.222874700704",0.858320217020593,1
"SLITRK4","Q8IW52","6.01283496919357","58.6725032615061","0.132416656773651","0.0270332368229087","-15.6696106381798","56.5413648705024",0.823538416089709,1
"SLC24A2","Q9UI40","5.89896549834414","652.84363529713","0.0070894065979755","0.086329870601724","-244.70925938826","605.245562162683",0.780251954668264,1
"GBP1","P32455","1.10005614287496","210.385399693706","0.291696398930247","0.0670301023430673","187.502374075628","95.4194745336801",0.858320217020593,1
"RPL30","P62888","3.27344984228913","165.448494910699","0.505945717603681","0.0115653974255003","-21.7524129279965","-164.012307465097",0.883046502234227,1
"TANGO2","Q6ICL3","1.55327216558451","140.496939825186","0.770548168836294","0.0199101626955942","140.475367337262","2.46196500852015",0.935435053562363,1
"ARHGEF4","Q9NR80","5.82527020963","254.522595615862","0.378244179904945","0.117226175854676","-112.519084720316","228.300694814401",0.8691262584913,1
"SPP1","P10451","1.81750795068387","478.55118979222","0.0242282840704539","0.178563190266164","464.061013362616","-116.870086542329",0.780251954668264,1
"DPY19L1","Q2PZI1","5.13725448581944","100.319513285129","0.742811781931129","0.0232650642593521","-91.4005246562271","41.3515276420538",0.932244884056236,1
"TBCEL","Q5QJ74","2.39995213922513","95.3130978161395","0.270237563096627","0.0313956569951813","64.3838519375439","-70.2801979578415",0.858320217020593,1
"CUTA","O60888","1.21321833201201","302.451010582411","0.81657907710507","0.0282743797707009","283.32016386737","105.859806104528",0.946477677780241,1
"FABP3","P05413","2.34283478052717","2771.64842704338","0.37181835309872","0.0528343764981514","1985.8587682871","-1933.4942346822",0.865943844559726,1
"STIM2","Q9P246","0.234865096307612","10.1428161896935","0.833197510888215","0.00786385807270249","2.36035288698957","9.86435271605741",0.950847293700336,1
"KIAA1324","Q6UXG2","0.487872292878935","59.8308451103866","0.429317101001149","0.0223143873419338","28.045557775291","52.8505129180019",0.86926232833947,1
"CENPV","Q7Z7K6","2.19528822168639","16.595091528871","0.994563207906425","0.00462510296573553","13.4629390272012","-9.70290346244203",0.998106654222546,1
"FAM184A","Q8NB25","5.91842190388777","37.5801286374645","0.83413375847546","0.0300030486124101","-13.4058944210835","35.1076638809696",0.950847293700336,1
"TM9SF4","Q92544","4.01408531932895","78.1106580620001","0.426443622404418","0.0244842971728979","-59.8276007946359","-50.2188518988277",0.86926232833947,1
"TGFBI","Q15582","1.89528463009584","32.2942699524276","0.922274051060715","0.0132037487830245","30.6089609092902","-10.2961829730152",0.976113969252123,1
"FRMD5","Q7Z6J6","0.738998540258447","29.0267844373788","0.768550318468182","0.00838636003094507","19.5509333905882","21.4549578962729",0.935435053562363,1
"EPHA7","Q15375","5.58402454469643","50.8155430049262","0.481192900320837","0.0474029109969014","-32.7036423686733","38.8933308769951",0.878931745926121,1
"ARPIN","Q7Z6K5","2.16118811850844","196.675486285606","0.611396719622813","0.023135710318459","163.382778736578","-109.486595152073",0.903451960501638,1
"PRXL2A","Q9BRX8","3.29935909854104","605.814604892347","0.633500829097837","0.0235220159188858","-95.1812195041518","-598.290791300161",0.910031759267209,1
"SOGA1","O94964","1.59816780809577","38.3402198490016","0.29981963405625","0.0691340517810498","38.3258585378606","-1.04929757727631",0.858320217020593,1
"MAP11","Q8WVR3","3.32056539755221","92.235637016576","0.737843746365984","0.0137879932093916","-16.4196792423513","-90.7623648294372",0.932244884056236,1
"IRF2BPL","Q9H1B7","2.47115290749787","19.8197318924441","0.930351336087728","0.011530914816733","12.3146060968133","-15.5297214710597",0.978537051798568,1
"OSBPL9","Q96SU4","4.59115287993543","91.5083065117248","0.498258353205884","0.0240698089456005","-90.8366264917825","-11.0669529788543",0.883046502234227,1
"GRAMD4","Q6IC98","5.30613211609122","98.1283537161769","0.238803496512188","0.0276493447333937","-81.3339144182587","54.8996190191743",0.85426528747851,1
"ARHGDIB","P52566","2.0549564356025","695.817797234702","0.219904426418593","0.0593576921960305","615.84481461282","-323.878945384003",0.848183303483919,1
"ABCB9","Q9NP78","3.13223061209569","45.8427741046274","0.669813069339911","0.0239948908738796","0.4291756839227","-45.8407651096731",0.915501018684986,1
"KCNA3","P22001","2.38986559731246","48.3862040241751","0.330927134363912","0.0351904608685006","33.0430069855351","-35.3466325018802",0.858320217020593,1
"SPRED1","Q7Z699","6.06296810683547","121.084787335742","0.0197064747573506","0.0379750324705327","-26.4499526462576","118.160592962089",0.780251954668264,1
"RPS6","P62753","4.90838914498655","321.304229108538","0.615669239851707","0.0222712032951827","-315.152339279551","62.5732426014421",0.90512949588165,1
"LAMA1","P25391","5.81449982588404","19.5804976626298","0.823798589507423","0.0240861543201938","-8.84478318323092","17.4689925055192",0.947794325139576,1
"EMC2","Q15006","2.03552318460547","66.5667861412692","0.763937618785884","0.0131751643190836","59.5069800986248","-29.8338119709726",0.935309881964825,1
"NTPCR","Q9BSD7","1.24262866812593","455.769019023146","0.145742385427955","0.0587623433876357","431.446683123682","146.898462629445",0.83269161670938,1
"ARHGEF9","O43307","4.62139849945742","156.384604773038","0.494044684685631","0.0206835041425004","-155.737676301797","-14.2098835370376",0.883046502234227,1
"RTKN","Q9BST9","2.11510444215102","280.392493308055","0.416106606954113","0.082005476349588","239.871788486041","-145.194612131496",0.86926232833947,1
"ZC3H14","Q6PJT7","2.3265507625337","76.347404488172","0.15191741466133","0.0510103263670812","55.5621541785677","-52.3619441495217",0.83269161670938,1
"CCM2","Q9BSQ5","1.97388935825933","76.3715672584201","0.260497243757113","0.0234331593227634","70.2505470512927","-29.9579192285027",0.858320217020593,1
"ZSWIM8","A7E2V4","2.4676687753658","57.7827474203558","0.303521601803322","0.0602297218385953","36.0597175662357","-45.1502233492587",0.858320217020593,1
"SPTLC2","O15270","2.21716730359331","6.31226319399358","0.99580657378462","0.00184595048935982","5.03892055734162","-3.80183458964828",0.99837452552901,1
"OPALIN","Q96PE5","2.9162605847073","142.709280349892","0.980853745715109","0.0126223930578285","31.8855414463377","-139.101584982552",0.995061508552029,1
"ADO","Q96SZ5","2.93141190131193","252.846905828747","0.0912551598736783","0.0290206517459315","52.7531384128566","-247.282559382512",0.801619201635494,1
"PSME2","Q9UL46","2.56238250653503","279.600764940092","0.179006238840823","0.0370510699616665","153.043136825808","-233.996551311342",0.833710622333793,1
"SCAMP5","Q8TAC9","3.8941370995571","140.576140102614","0.979840594609176","0.00374701358249281","-96.0835519755824","-102.613849971168",0.995030905053053,1
"FGFR1OP2","Q9NVK5","0.966760113776191","99.9936188700129","0.172915041809413","0.0250107220988587","82.2997361144259","56.7932852564215",0.83269161670938,1
"RPL23A","P62750","3.51033286420489","541.451978321594","0.433141546873448","0.0265044114831319","-195.161280933972","-505.056748546714",0.86926232833947,1
"PHKG1","Q16816","2.14902911609413","90.3891176851916","0.448700450799474","0.0230062270451734","75.6945422842785","-49.4017091230758",0.86926232833947,1
"FAM162A","Q96A26","5.1579473482638","190.89641899768","0.887459281447348","0.0116169459164545","-172.25923422547","82.269064721755",0.964682723152024,1
"AKAP11","Q9UKA4","0.510772417974184","59.1022059493779","0.691256525064602","0.0482864354442727","28.8921857625967","51.558824171448",0.921917266156311,1
"CSTF3","Q12996","2.12192048843755","103.856529025944","0.676903856668883","0.0341954125070437","88.4791573058286","-54.3839805803813",0.91804203591465,1
"MRI1","Q9BV20","2.38116031638436","236.834999262218","0.369712637993842","0.0549513612196393","163.234912524012","-171.595979582311",0.86571327195269,1
"OXSM","Q9NWU1","3.90910766560155","81.496336800193","0.272407688698807","0.0209545755065675","-56.5869074339974","-58.6478884437173",0.858320217020593,1
"GTF3C1","Q12789","5.88721733512877","6.89446766549595","0.973302811715857","0.00886699950455971","-2.65920612915458","6.36099891158895",0.994581078722569,1
"LGALS3","P17931","2.14319571606598","1130.03675165618","0.0805519994510759","0.0817354114370977","949.913148727539","-612.085018578448",0.800044158218747,1
"JPH1","Q9HDC5","1.26994700569588","84.6377846367016","0.483020448444341","0.0126165934742324","80.8362914931223","25.0808406128589",0.878931745926121,1
"ALDH16A1","Q8IZ83","6.06779984188686","89.2084259561476","0.79583885421984","0.0206849170976243","-19.0659818907253","87.1471835237146",0.94097876496372,1
