"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"HSPA4L","O95757","0.911317368465469","113297.480085578","113415.821168738",0.968716353855146,1
"CAND1","Q86VP6","0.635013191191782","127992.900176953","128600.305569297",0.825973895100039,1
"SHANK3","Q9BYB0","0.170039490115484","55075.9416459484","56250.8581419706",0.426272410457069,1
"PTPRD","P23468","0.531114363103332","35234.682219296","35096.7220011559",0.757046266561371,1
"ACTB","P60709","0.65990026235112","692527.721599699","697570.943773077",0.839404305715717,1
"MYCBP2","O75592","0.0148053597219185","26572.20782713","26136.8108098784",0.137397958274431,1
"GOLGB1","Q14789","0.521223970326655","17972.7981930756","17715.6670664231",0.750893087045074,1
"AARS1","P49588","0.975491483070689","129856.201901659","129863.911008063",0.992770311111535,1
"CNP","P09543","0.795283158999322","280342.001562542","283152.993592705",0.914582303312112,1
"AGRN","O00468","0.815850152542769","35325.5899541902","35416.6881747617",0.925492780660638,1
"CTNND2","Q9UQB3","0.336802459396281","52982.1693198554","52594.9795731754",0.599493033649781,1
"TKT","P29401","0.130729508014281","124797.24791118","128122.75392767",0.37848105803023,1
"VPS13D","Q5THJ4","0.238435429253659","24273.563069817","24018.5045818032",0.49862011529887,1
"MAPT","P10636","0.160182832069419","226571.949998481","231355.356328823",0.415573626682725,1
"TPR","P12270","0.0839545049544621","42308.5939391173","43197.6646229776",0.307337636812262,1
"DLG4","P78352","0.0472966255875066","83511.0447184901","81831.1467397879",0.23922694416421,1
"PGK1","P00558","0.369390956646139","313788.65987515","317440.838700806",0.627856892840641,1
"RANBP2","P49792","0.0290978949741827","38867.4097630836","39597.2053616335",0.188761766251508,1
"PLXNA1","Q9UIW2","0.00409438490784626","68557.4725069713","66266.7433720928",0.0751021682392269,1
"SYNGAP1","Q96PV0","0.00262207659772164","85266.1558160701","82318.1456745115",0.0603943453078002,1
"SGIP1","Q9BQI5","0.0892666278598169","61173.7480792819","60163.9198722744",0.317012912829979,1
"HSPA1B","P0DMV9","0.665298635143357","139632.314030016","141189.753682537",0.842294804765099,1
"CLASP1","Q7Z460","0.318137741570672","54210.3364991318","54586.2390629671",0.58014663071954,1
"AP2A2","O94973","0.99261985815419","85092.3001624605","85086.4271895168",0.998382293220076,1
"PLXNA4","Q9HCM2","0.0192303163643462","57138.5983914355","55744.119255101",0.154753544872298,1
"AP1B1","Q10567","0.0344256072735071","39569.5507993335","38888.4833263624",0.205031779904866,1
"MAP4","P27816","0.630537316940746","113106.26129957","112417.001770352",0.82281539655561,1
"COL6A3","P12111","0.0278389131752296","42256.6149470858","31112.6325108568",0.185134695788293,1
"CRMP1","Q14194","0.0170024575287023","133779.978636234","130328.536686596",0.145496816074375,1
"NNT","Q13423","0.0509495760852839","242230.441147024","236806.069261873",0.246086789113166,1
"INA","Q16352","0.0961471955310717","158922.930795116","164955.410555466",0.327344514580674,1
"PYGM","P11217","0.55581179801941","62515.9587397193","63296.9425695467",0.773045395960829,1
"IPO5","O00410","0.0043519025256675","53986.6106106149","52087.1206816104",0.0767624522247536,1
"TUBA8","Q9NY65","0.262573886588825","35947.8077139089","36669.8549544277",0.525955485722912,1
"RTN1","Q16799","0.000613156297817257","101398.671649075","97786.7132513679",0.0286074772699936,1
"GRIPAP1","Q4V328","0.420563204036014","52947.9981139835","52632.6813575247",0.666588413050185,1
"NCKAP1","Q9Y2A7","0.00637204076487367","107204.303478353","104561.670954033",0.0920800320566985,1
"MTOR","P42345","0.00609087876819312","35729.1117152235","35279.8138054479",0.0904831305982149,1
"CASKIN1","Q8WXD9","0.473564938033912","59326.3081231644","59003.9070192677",0.712033177948237,1
"CEP170","Q5SW79","0.19673959111955","36636.7822383785","36915.5773013852",0.459791151357658,1
"DPYSL3","Q14195","0.109323493740536","85420.0855254205","87429.6787981299",0.348532754014096,1
"KALRN","O60229","0.000170408296912421","15204.5016335797","14631.0361723674",0.0125619852082421,1
"KIF5B","P33176","0.0465539570157488","61207.1795399052","60389.2853502862",0.23755576233444,1
"PFKM","P08237","0.115721496757247","106861.371462455","108137.020381018",0.356986883403525,1
"CDC42BPB","Q9Y5S2","0.000574862765231628","87297.41889135","85599.4190312389",0.0273901076068289,1
"CIT","O14578","0.345576434746052","70520.9552597923","71357.7958208917",0.60681668788891,1
"AAK1","Q2M2I8","0.212146953569191","47222.0866122677","46759.3034676654",0.472375789125706,1
"GLS","O94925","0.928855144983956","101249.122212782","101229.015527716",0.976203645313333,1
"GPI","P06744","0.63087899062622","184531.941337372","185805.26145871",0.822939967512213,1
"PTPRS","Q13332","0.00484315010495711","21164.8012792476","20691.0253736017",0.0804578761405128,1
"IQGAP1","P46940","0.599532820261302","34276.5140910414","33905.6859483811",0.803211445126508,1
"HADHA","P40939","0.681826769534304","115203.989285444","114834.527796835",0.852447100342568,1
"EEF2","P13639","0.387763987905879","124604.965189151","125476.357553608",0.643151242471925,1
"PACSIN1","Q9BY11","0.0268964182416716","181319.589907495","176083.988879972",0.183553373048403,1
"AP3D1","O14617","0.0589090022185109","79095.500794059","77686.9717601348",0.263488805572664,1
"PPFIA3","O75145","0.280096736288344","74170.0314755745","73596.9678265876",0.544386283013224,1
"OGDHL","Q9ULD0","0.0792271387933998","48606.5029305164","49831.890944041",0.300087669671171,1
"IQSEC2","Q5JU85","0.798508186984221","46153.4799815232","46298.5452587034",0.916043316254922,1
"SNRNP200","O75643","0.415532735508633","37512.2638521137","38053.6836689329",0.66235500176812,1
"UBE2O","Q9C0C9","0.0106457438312876","46600.2253413814","47329.726185962",0.118498350851398,1
"DHX9","Q08211","0.223124205394189","57168.470047858","58361.5219586089",0.483245346791078,1
"SLC25A12","O75746","0.398143650808602","108805.374268166","109852.820971673",0.65126533125778,1
"DIP2B","Q9P265","0.88046046784981","37338.3049398802","37301.4192407144",0.955109431641224,1
"NPEPPS","P55786","0.0145563768352473","128533.629476912","131754.762449911",0.135732134356351,1
"LAMA2","P24043","0.375854709629821","25702.5969449145","25330.5005370469",0.6335048966884,1
"CYFIP2","Q96F07","0.000327913960343995","90988.1033655656","88105.2676822038",0.0200181225478748,1
"ABAT","P80404","0.650490106630143","103555.925486501","104283.286152847",0.833677167985556,1
"CLIP2","Q9UDT6","0.606025301417798","55616.1457483391","55829.7488349055",0.807424632777181,1
"SNAP25","P60880","0.00415896622995821","124199.147027116","119203.478942038",0.0756244149397392,1
"HSPA12A","O43301","0.915132600384325","132690.864449608","132595.547111321",0.969990943300549,1
"CLIP1","P30622","0.551332381267635","59773.5846513046","60026.8757557104",0.769930813733713,1
"CCT2","P78371","0.870677615063928","73503.4817655731","73586.5284670575",0.951313445970952,1
"SYT1","P21579","0.104637578916142","224498.763732864","219552.062837345",0.341251269470256,1
"CAMK2B","Q13554","0.160187837671918","93786.6299034618","95596.557196609",0.415573626682725,1
"RPH3A","Q9Y2J0","0.00930841901651041","77174.3493434341","74060.7945029942",0.111217104273719,1
"CNTNAP1","P78357","0.650474343605783","84429.8323807857","83860.3080282719",0.833677167985556,1
"PTK2B","Q14289","0.0541472940359315","58121.8107897474","57072.319141853",0.25350926039351,1
"KIAA1109","Q2LD37","0.00255867254491099","17316.8125137207","17691.6775729302",0.0599068250343862,1
"ACLY","P53396","0.529718369916697","117497.126137304","118135.423885841",0.755948855447029,1
"RTN3","O95197","0.0040747743503058","85793.7582855389","83151.61914481",0.0750950159747394,1
"GRIA2","P42262","0.015793786920131","72755.7114760058","70931.8821459297",0.141366152341241,1
"PRKCA","P17252","0.4812571795975","56265.9830844862","56701.0524131934",0.717797976975542,1
"CNTNAP2","Q9UHC6","0.35430084309686","54634.8445069475","54279.1097824204",0.613451537327468,1
"PRKCB","P05771","0.42301739305618","74397.2001503546","75362.4591733964",0.668607435085338,1
"VDAC1","P21796","0.884127382597803","314265.960650957","313710.48531641",0.957525931457348,1
"GDI2","P50395","0.874592171230042","68088.7588654975","67969.3677651555",0.953013976571127,1
"C4B; C4B_2","P0C0L5","0.00854209564273914","40261.5440921023","44731.2691576166",0.107484597990924,1
"C4A","P0C0L4","1.65506431610889e-05","1444.27719901698","1882.20431874556",0.00348944121447476,0.129326725660749
"FSCN1","Q16658","0.597202559860633","92715.912500755","91978.30042665",0.801673389924581,1
"MTHFD1","P11586","0.510495452921087","82547.3086424524","83204.7415992801",0.743202406821215,1
"GPRIN1","Q7Z2K8","0.535160759827114","87460.7659217945","86905.8645881069",0.75903649091852,1
"ANK1","P16157","0.1133899279778","23911.0615764516","25032.0477581493",0.35450818931991,1
"MICAL3","Q7RTP6","0.0545490991798857","44726.4472431474","45576.2438028172",0.254335145642259,1
"TRIM2","Q9C040","0.721524828927278","63493.2887295378","63770.2007473806",0.876488102246948,1
"SCN2A","Q99250","0.181979036950202","61176.3389831999","60363.1127373315",0.440925331698877,1
"LETM1","O95202","0.632129849811289","64903.2158623106","64575.113325033",0.824196549466818,1
"EPS15L1","Q9UBC2","0.448979331937065","70500.4875463672","70977.1725711823",0.692994440246566,1
"L1CAM","P32004","0.000481647800190896","93262.9805744943","97621.6960277365",0.0253729370360636,1
"DCLK1","O15075","0.0155920192467103","75838.1085109827","73612.2504743383",0.140688266043642,1
"LMO7","Q8WWI1","0.199050498711917","39130.2398305695","38624.0800614452",0.461670864547206,1
"ARFGEF2","Q9Y6D5","0.537160565911925","48068.4824282051","47879.001867361",0.760417163444382,1
"ADD3","Q9UEY8","0.185187958284264","65116.6333642794","66313.1951370598",0.445111875125573,1
"GSN","P06396","0.563751829914684","83388.3683902822","84332.5449102176",0.777197741523172,1
"LONP1","P36776","0.129961850978487","55146.0677229758","54336.4449395392",0.377096882118789,1
"NRXN1","Q9ULB1","0.000208451149510863","39735.4417224929","41066.9509023577",0.0148076116570717,1
"NF1","P21359","6.37384149157499e-07","35949.9845412947","34697.4467107223",0.000553391082390744,0.0049805197415167
"TOMM70","O94826","0.0542361813056031","93484.6481301153","91803.1609559948",0.2535838719381,1
"PTPRZ1","P23471","0.26189306379279","128351.670877697","127131.672263659",0.525264989855457,1
"AKAP9","Q99996","0.616607536679999","11505.2596732475","11554.5441168203",0.81405755245659,1
"SYN3","O14994","0.392436535828644","59314.6492858481","60084.1201094555",0.647107447075342,1
"PRKCE","Q02156","0.00486123694641118","64568.1212023562","62778.1055270346",0.0804578761405128,1
"CACNA2D1","P54289","0.049647147022004","87257.3307158731","85430.662430744",0.243376917710125,1
"FLNC","Q14315","0.0601413908581852","16130.0867897086","15270.9056087615",0.265576262951686,1
"EHD3","Q9NZN3","0.914046099106126","84267.3131056393","84357.8852273869",0.969901713527331,1
"NRXN3","Q9Y4C0","0.129626889713057","46605.565640593","47367.8771838355",0.376580606493586,1
"LAMB2","P55268","0.0915845024532281","47609.0860884217","45868.3595790783",0.319981895541275,1
"TP53BP1","Q12888","0.131245034109898","16407.4828879626","16713.2771905138",0.378697305355436,1
"GPD2","P43304","0.941182505152946","71036.6623298504","70975.0027073487",0.98020407177952,1
"SORBS1","Q9BX66","0.359423949507277","54206.4345011004","54852.9309514462",0.618348467954615,1
"PRUNE2","Q8WUY3","0.194254142793259","22724.8396371902","22445.4664415126",0.456685470563819,1
"MARCKS","P29966","0.548392691658177","131835.837615704","133880.50666171",0.768128390525311,1
"PRPF8","Q6P2Q9","0.678389138540442","43921.4228977515","44224.521406675",0.850189691829192,1
"GOLGA3","Q08378","0.82848903497894","20652.8986675242","20590.8286167196",0.931215955023797,1
"MYO6","Q9UM54","0.683679884614743","29538.2625157725","29344.5593183171",0.853671239753851,1
"SNAP91","O60641","0.931735259637657","177446.107753667","177522.789320743",0.97698025407103,1
"ADAM22","Q9P0K1","0.0150266095913813","54301.667722794","55939.9783683738",0.138675456580827,1
"MSN","P26038","0.873615442011215","58212.5895191985","58280.4272492869",0.95248096328668,1
"CCT7","Q99832","0.140030052589445","68627.1231591867","69420.5188469526",0.389254653480585,1
"CCT5","P48643","0.869524189936867","116399.868814501","116517.487880583",0.95107251122154,1
"IQSEC1","Q6DN90","0.11864483523809","50911.4823080382","50313.6985422524",0.360808032286109,1
"RIMS1","Q86UR5","0.953973679859594","33196.2430687334","33255.5480839051",0.984256687695854,1
"DDB1","Q16531","0.738443830126693","67975.3402926356","67904.9004300463",0.885815180934906,1
"NCAM2","O15394","0.594759513230939","84735.30790548","84150.8528943539",0.799630219612278,1
"DLG2","Q15700","0.560426632919614","62800.0886323657","63114.9650180989",0.775504426685798,1
"PALM","O75781","0.0655814517801476","106751.700493239","104725.00587744",0.276142781747433,1
"RAPGEF2","Q9Y4G8","0.551583400983021","43779.0646997122","43532.2523987877",0.769930813733713,1
"HSPA5","P11021","0.379257582718004","114606.735162215","113310.386083881",0.637178832801222,1
"AFDN","P55196","0.104016434469254","26235.7282941314","25999.6543021647",0.339886356666996,1
"SEPTIN9","Q9UHD8","0.908236507014349","84793.0212448458","84946.1340327669",0.967679310854939,1
"ARFGEF3","Q5TH69","0.154457826464018","38820.0644839509","38436.4325865382",0.408667610612556,1
"ATP6V0A1","Q93050","0.0911100468126348","121545.617350138","118904.753860962",0.31972724355906,1
"USP7","Q93009","0.209546289938818","47032.3692361456","46627.5398023423",0.47005033655872,1
"ARHGAP35","Q9NRY4","0.529192084003481","36626.3732351362","36447.7151920326",0.75582287413694,1
"ALDH2","P05091","0.178700814299235","116636.774820163","114751.181871353",0.437184772365129,1
"ALDH6A1","Q02252","0.0251301997198092","120782.742599557","117569.217179013",0.176748317381268,1
"UQCRC1","P31930","0.274274339610025","102094.095333493","100974.781003753",0.537681306380979,1
"TJP1","Q07157","0.919567639195521","36754.8786975028","36824.7624399674",0.972248590023926,1
"GPR158","Q5T848","0.08886316412852","43888.3456588456","43161.1465072022",0.31620071243181,1
"PDE2A","O00408","0.832814607093656","55440.0358015408","55194.9596414466",0.933617558820457,1
"HERC1","Q15751","0.326229778739713","20947.0930267315","21064.1774696908",0.58872043673721,1
"UNC13A","Q9UPW8","0.000720345152438156","41003.6962348394","39902.8623068062",0.0309273462700646,1
"BIN1","O00499","0.279115913718012","91820.7024958771","90299.9664604341",0.543080614988184,1
"ARHGEF2","Q92974","0.00448001261125802","37849.1438245458","36817.7925214677",0.0782241376676344,1
"FH","P07954","0.656550732568641","84024.3848166126","84464.8986052957",0.837303812434787,1
"TNC","P24821","0.839691435761851","30306.6500778439","30723.3979116381",0.936511398440205,1
"SRGAP3","O43295","0.109685857542951","41481.6886225418","41934.2577484116",0.349402890681051,1
"PFKL","P17858","0.29521827018526","45587.0701094443","45053.0693807983",0.558976369109083,1
"HYOU1","Q9Y4L1","0.0947113462171517","62330.2438383782","61215.2253820267",0.324420790269775,1
"WDFY3","Q8IZQ1","0.545248380859349","17974.5121553908","17907.0481765892",0.7661495750722,1
"SDHA","P31040","0.244033304698357","85649.7263150485","84801.593249007",0.505274575170094,1
"ALDH7A1","P49419","0.457868437807055","80675.4637605332","81926.6708425871",0.699605782757983,1
"GANAB","Q14697","0.392512550677817","49708.2189629423","49303.4948109638",0.647107447075342,1
"UGGT1","Q9NYU2","0.000476275339065131","40308.1890442607","39419.2621728266",0.0253729370360636,1
"HSPA2","P54652","0.558390908287246","52348.9829605446","53104.4534632612",0.774117309625156,1
"SPTA1","P02549","0.974442328917306","19259.5645866356","19167.3466420247",0.992153807873543,1
"PAK1","Q13153","0.14133878923563","86526.2344888566","84854.5085321264",0.39080725374636,1
"SLK","Q9H2G2","0.0424975432604904","69368.0313684717","68224.8847689187",0.22642123262597,1
"EIF3A","Q14152","0.703582288084678","45378.7068789618","45590.9568994198",0.865274054366455,1
"TCP1","P17987","0.715058284831586","90324.7372599324","90478.9168737629",0.872905083217312,1
"CHL1","O00533","0.933164457852285","37650.4763755438","37648.0257140148",0.97698025407103,1
"AP3B2","Q13367","0.0516262751189432","82920.3299068735","81438.5727973418",0.248059921609659,1
"AMPH","P49418","0.00564814487921295","126444.602837487","130927.121037065",0.0879912708401524,1
"EZR","P15311","0.425690748615557","108139.14361238","106913.607947667",0.670229198001604,1
"WDR47","O94967","0.382459798983189","42210.4979816021","42569.6028702646",0.640039263463385,1
"TPP2","P29144","0.758893300021715","42959.027777638","42798.7897776261",0.895992701900045,1
"GCN1","Q92616","0.325465151186147","20146.8407967821","20303.6675887774",0.587654340750642,1
"LMNA","P02545","0.297529593617819","74489.7712948418","72915.9384355922",0.559906291053931,1
"CTNNB1","P35222","0.0181084606369127","69433.6458105049","68073.6737669769",0.150033768760983,1
"SPARCL1","Q14515","0.698841653166979","25137.3493212112","25079.711848108",0.861996634229956,1
"MATR3","P43243","0.0200425154323303","67842.0236259063","71235.0972089537",0.157846699762214,1
"CADPS2","Q86UW7","0.124992826161281","47264.7399540338","46581.2961844815",0.369887152717109,1
"NAPB","Q9H115","0.83005426096174","113262.662764501","113011.613815695",0.932250476541957,1
"HSP90B1","P14625","4.03434575565992e-05","101946.627763379","97195.4214771278",0.00614846826008004,0.315243777347266
"WDR44","Q5JSH3","0.709190164201369","45980.352985705","45866.8870873521",0.868999834258977,1
"GOT2","P00505","0.279623946982259","181602.683004966","185414.230887765",0.543798288133243,1
"CAMKV","Q8NCB2","0.562998656281069","79094.2948016593","78309.8633096478",0.776707538873636,1
"PSD3","Q9NYI0","0.853048170188408","104154.79750404","104716.9672119",0.942249415033731,1
"CAMK2A","Q9UQM7","0.995947183341356","196604.83656943","196890.560035983",0.999179909365442,1
"COPA","P53621","0.844402982712826","55111.1686126484","55024.445945986",0.938206243266753,1
"ATP8A1","Q9Y2Q0","0.0633050925564015","79149.2102470647","81668.854718671",0.271343502416608,1
"HNRNPU","Q00839","0.0532174299853687","88499.4666291264","92857.4367425601",0.251459629738327,1
"OGT","O15294","0.537177212978371","48453.2394595262","48696.5899892273",0.760417163444382,1
"PREP","P48147","0.610274032448902","58556.0167955243","58306.1311398587",0.810035890870685,1
"TNKS1BP1","Q9C0C2","0.122134608764636","18676.697882878","19089.92689251",0.365515064299834,1
"DLD","P09622","0.0503554461173514","110255.366629727","107817.81353828",0.244891763736782,1
"USP5","P45974","0.510754477622108","66541.9488974364","66910.3304773253",0.743202406821215,1
"SLC12A5","Q9H2X9","0.932642968237274","74796.49189467","74939.8629515518",0.97698025407103,1
"PRKCG","P05129","0.0881300292130768","49388.6085772952","47902.4008379017",0.315012847485231,1
"PDCD6IP","Q8WUM4","0.515982838522561","96204.3608455794","95689.94900643",0.746646277817647,1
"SLC8A2","Q9UPR5","0.456065819643158","59800.0743556031","59410.9132753654",0.698349660053606,1
"PPP3CA","Q08209","0.308457894799214","111479.253130787","112734.059284649",0.569478831116109,1
"PTPRF","P10586","0.00259913946636201","13222.2552486","12835.0491966275",0.0601085360417476,1
"VWA8","A3KMH1","0.966378442453498","21376.4323981345","21378.6276832923",0.988808712136886,1
"CCT3","P49368","0.90900110192473","95952.5007983452","95923.2209892451",0.968155426106128,1
"TF","P02787","0.911496477789154","81424.5824805698","80238.2748705443",0.968774956126829,1
"CCT4","P50991","0.195904567458082","78299.9078394359","77270.1596744134",0.459423256337771,1
"STX1B","P61266","0.143528587318569","230790.94946072","227484.270990847",0.392968598916362,1
"DNM2","P50570","0.658499062220957","11419.6585104853","11358.9741783286",0.838577521544093,1
"VWF","P04275","0.0063869180157065","21090.0734839579","18968.1964231268",0.0920800320566985,1
"SIPA1L1","O43166","0.127538720816038","22801.9383722755","22433.9063473262",0.373114026378331,1
"DDX1","Q92499","0.0167831537703756","56867.6651088469","58372.6905122655",0.144545973274147,1
"PPFIA2","O75334","0.00118950746151472","37683.3982518017","36830.1986232469",0.040063841828776,1
"ATIC","P31939","0.362648527931027","45555.711889755","46032.7957988742",0.621296995670477,1
"PREPL","Q4J6C6","0.00127257896107932","61487.5019047062","64022.8842574034",0.041365649498707,1
"GLUD1","P00367","0.280580334209219","167161.499978842","170060.739616639",0.544573952188484,1
"FARP1","Q9Y4F1","0.740526716264981","37712.5200424371","37584.6353854085",0.886977109407428,1
"CCT8","P50990","0.771542223194895","113122.231475991","112776.214869266",0.901305267161745,1
"DMXL1","Q9Y485","0.972279729241071","17862.5239191806","17871.6185558974",0.991567972368798,1
"DOCK9","Q9BZ29","0.854815484702779","20539.1838202691","20533.5930607117",0.942903472256849,1
"PPP2R1A","P30153","0.40968008864141","96818.9881146901","96118.1402640599",0.657678984217688,1
"RELCH","Q9P260","0.22607603281115","28219.653752079","27980.5782074936",0.485999319349352,1
"VCAN","P13611","0.37645688796067","136227.304942608","140756.218339464",0.633989508083808,1
"HNRNPM","P52272","0.111898957523569","78288.2871331469","80831.1878046221",0.352958580085029,1
"CNDP2","Q96KP4","0.0728992012897884","63901.9455602246","65713.608770034",0.289013640777051,1
"TUBB6","Q9BUF5","0.987733650220014","3346.55010697316","3348.39819583203",0.997048280948093,1
"APC","P25054","0.388735188178805","14885.3353755582","14954.8580406039",0.643690773559903,1
"NCOA7","Q8NI08","0.0641040803493275","34345.5341900382","34921.3962252338",0.273272931723756,1
"KBTBD11","O94819","0.0970756777664264","52002.4862197435","52664.9972507781",0.328240003772415,1
"MBP","P02686","0.529732478999865","410759.786876194","427001.455297664",0.755948855447029,1
"LMNB2","Q03252","0.360600709312124","76009.2544931297","78397.2387601226",0.61901009283061,1
"KIAA1107","Q9UPP5","0.135219499039661","51729.1133938624","50939.9970060539",0.384639667089884,1
"PSMD1","Q99460","0.206753663549617","47547.353584069","47010.8250099377",0.467198706470997,1
"ATP6V1H","Q9UI12","0.206933534755783","75071.1713844172","73944.8568049969",0.467469974149086,1
"BCAN","Q96GW7","0.0851165538387019","76331.9595985902","74774.3898712959",0.309205370383829,1
"HNRNPA2B1","P22626","0.0152401905645899","118910.059950428","125790.083305279",0.139322155305531,1
"PTPN11","Q06124","0.302004034086653","56751.743751296","56372.1126740316",0.563481261306854,1
"TPI1","P60174","0.00580969913392612","159245.60515251","167078.436775653",0.0886667520565633,1
"NDUFS2","O75306","0.701997058089954","54673.1400560049","54369.5949289074",0.864115471316147,1
"DBN1","Q16643","0.318862502902203","49247.2104151359","49843.525567835",0.580946784697156,1
"DMD","P11532","0.764203341681873","17840.6405174939","17814.5689192279",0.89756274040315,1
"LAMC1","P11047","0.0349856396641593","28911.2835597885","27319.59729385",0.206011897766195,1
"CTNND1","O60716","0.000518926153070595","35706.6215960725","34405.1308927783",0.0261605739360879,1
"CCDC88A","Q3V6T2","0.00449478043441057","22775.2262138984","22295.8394905888",0.0782241376676344,1
"HNRNPL","P14866","0.67566510884901","45512.4446376312","45912.5787852414",0.84840867114674,1
"RRBP1","Q9P2E9","0.6891528546759","22674.4592099163","22511.2496903192",0.856127250625991,1
"OXCT1","P55809","0.778961267093022","112729.501777282","112219.633732544",0.906032908651282,1
"CANX","P27824","0.15688081802654","114202.167772284","112351.153772441",0.410675615430279,1
"PCCA","P05165","0.254412942558688","44494.522941721","44072.2951984712",0.516683592837191,1
"CAP2","P40123","0.128116257459561","69234.2875803802","67873.1491900598",0.374103301864353,1
"SHANK2","Q9UPX8","0.101323410447428","25279.3918668371","24886.569923208",0.335199461996699,1
"ATL1","Q8WXF7","0.0815864191350232","68630.460650314","67335.6798213726",0.303612176429317,1
"RAB3GAP2","Q9H2M9","0.0239777438257421","40627.4065257902","39918.1988713795",0.173494243933454,1
"VARS1","P26640","0.703767218233505","39578.7883997828","39687.544062729",0.865340211373188,1
"SOGA3","Q5TF21","0.804964725210488","46960.9656583294","46928.3283933611",0.918706754463206,1
"ARHGAP21","Q5T5U3","0.341856977364674","29191.7858884399","29422.0073763025",0.603933032650585,1
"ALDH5A1","P51649","0.208275435945029","103051.60377367","101415.719198949",0.469009872182841,1
"RABEP1","Q15276","0.789434893184021","43491.027921795","43556.8657974219",0.911577398454255,1
"UQCRC2","P22695","0.100669117635585","113081.15891199","111426.437969201",0.33491960001444,1
"DPYSL5","Q9BPU6","0.605971735607499","81429.8985473892","80853.1209677204",0.807424632777181,1
"CALR","P27797","0.413514781520922","92465.481789015","91236.9362516436",0.661343138768278,1
"FLOT1","O75955","0.955487360851444","61761.322826642","61790.5731712624",0.985243895182526,1
"MAGI2","Q86UL8","0.296526404667129","29776.649366612","30024.3724616239",0.559058074238244,1
"KIAA1211L","Q6NV74","0.151810497706165","23835.9006127216","23480.0294225154",0.404448424505958,1
"LARS1","Q9P2J5","0.0288737995331593","45947.224263576","45028.3459146256",0.188761766251508,1
"NCDN","Q9UBB6","0.0273060849238691","58011.3295638005","59934.2048984569",0.183646841295269,1
"CAMK2G","Q13555","0.19952843518806","36918.6641349413","37559.6455139197",0.461715299366818,1
"KIF5A","Q12840","0.00463454954937867","17016.2387889723","16439.1780990841",0.0790706772463863,1
"GARS1","P41250","0.528080428384712","54989.370401753","55313.9784598948",0.755339642576998,1
"CYFIP1","Q7L576","0.13543489843276","16103.4060837996","15882.0999639201",0.384835430827795,1
"DPYSL4","O14531","0.720144877870996","56250.0714649659","55914.9119826461",0.876027850910382,1
"IARS1","P41252","0.0596701966915148","38786.3636126065","38256.7959975881",0.265576262951686,1
"PPFIA4","O75335","0.0135907179246338","17244.2452976045","17670.6208751522",0.133247013629973,1
"UPF1","Q92900","0.0023859881533247","34306.9307921342","35032.6828637114",0.0584629174861536,1
"PDHA1","P08559","0.48532732401929","109637.247687527","108680.148196963",0.721679115322226,1
"KPNB1","Q14974","0.385130148622557","46596.6927420138","46892.038735031",0.641622786103233,1
"TANC2","Q9HCD6","0.0220482915135083","24714.976205373","24095.2985482713",0.165818431074643,1
"DPP6","P42658","0.00277654254681778","91392.3776305004","87700.6698779365",0.0617314146929278,1
"UGP2","Q16851","0.274234053551566","74819.6581973894","75633.5369492939",0.537681306380979,1
"GLUL","P15104","0.477144302511459","114487.33883243","116855.309185975",0.715011877765442,1
"VCPIP1","Q96JH7","0.743487274855222","22956.1131321515","23017.8201325445",0.888406253806913,1
"HIP1R","O75146","0.0349413365131881","39243.9271107508","40135.4108228592",0.20597054780914,1
"PGM2L1","Q6PCE3","0.113647685467926","54635.6201784956","53143.728973112",0.35450818931991,1
"PTPN23","Q9H3S7","0.287287895753111","46717.0632955593","46971.7459799548",0.551294344258135,1
"SCG2","P13521","0.649699768039747","47702.4294177922","48119.9941076036",0.833442458272138,1
"ILF3","Q12906","0.234678638804117","44508.2655174412","45461.1279886783",0.494680033346472,1
"RAP1GDS1","P52306","0.536136028530347","75444.2172313286","74927.4794774832",0.759355977331182,1
"VPS35","Q96QK1","0.117111066059866","88666.0450902863","87032.8198438179",0.358865047134036,1
"CDC42BPA","Q5VT25","0.529762376150079","18624.3437037182","18685.8630983777",0.755948855447029,1
"WNK2","Q9Y3S1","0.028793974540417","32990.8316035964","32584.7341374161",0.188463575266369,1
"STIP1","P31948","0.838152780086548","134050.131150288","133852.209780941",0.936094719784312,1
"ACTA2","P62736","0.156573520152658","69370.7112674228","65889.129345973",0.410378371390842,1
"ADGRL1","O94910","0.0731656923283774","20951.5245768382","20637.8271013502",0.289055492660221,1
"ARHGEF12","Q9NZN5","0.174916863597406","24273.56657448","24433.4448690378",0.433458505596888,1
"GNB1","P62873","0.320954685737895","77716.5007245899","79264.0307639399",0.582699794227675,1
"SYNM","O15061","0.753788367806449","20098.4895432299","19978.0249197238",0.892705296473924,1
"SORL1","Q92673","0.999313858357878","26060.7654185363","26039.582104297",0.999865185834814,1
"SEPTIN2","Q15019","0.413265227019675","65683.0205993073","66186.5108239855",0.661243183749994,1
"SND1","Q7KZF4","0.80297247768406","51000.6027174547","51115.7427138414",0.917716387395531,1
"HSD17B4","P51659","0.919896864987187","47756.5323308085","47708.5787625754",0.972281090627604,1
"ACSL6","Q9UKU0","0.0731275681226508","40639.9803290263","41424.9440187454",0.289055492660221,1
"CHGB","P05060","0.0455772229951064","29405.7891878113","30505.2718621765",0.234611607696813,1
"ECPAS","Q5VYK3","0.0224197188407119","19383.482862882","19098.833489297",0.16684541240126,1
