"Symbol","Uniprot","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"MUL1","Q969V5",0.0411267659230259,"4.6132412949243","3.87884706267948","117.389783103062","26.4443633807755",0.100140732058534,1,1.49045684632991
"PAPSS2","O95340",0.188197959679588,"1.64776234202537","0.839500747289625","64.7177666432701","56.0803342147924",0.28836991184811,1,0.143250561854594
"LSM1","O15116",0.000845540212073596,"2.23037138259308","5.54092096537653","129.369561473875","43.8210994533036",0.0133650529929869,0.447290772186932,1.08255770214971
"GGA2","Q9UJY4",0.152852234635127,"5.80709459160086","5.32516373810051","96.774496784203","45.2501438728161",0.250336941554124,1,0.760177646946327
"PTPMT1","Q8WUK0",0.535343684558637,"4.64402635482347","4.48934786459638","238.080005914797","131.717489692432",0.62654161312283,1,0.591947377069345
"CD14","P08571",0.732080621163823,"1.11157680971012","1.06533254893452","492.725704589935","340.241701597452",0.793587394663243,1,0.37029638696268
"MRPL19","P49406",0.595765499647537,"4.64464977538984","4.2362452114319","254.896576265553","194.623721251565",0.679224028692989,1,0.269789819801878
"C1QB","P02746",0.550681381674602,"1.29498246547576","0.655163581280037","701.990343814357","730.563549867509",0.640242749243658,1,-0.039896573753294
"FBXO44","Q9H4M3",0.982253862738294,"4.92268274060068","4.83727004874034","188.360842040032","190.629947288263",0.987856071080908,1,-0.0119746042711047
"ARHGAP17","Q68EM7",0.267325232733435,"1.89343015106","1.17611527488733","25.0777202416692","54.0209582746223",0.371168105291305,1,-0.767392275285237
"PRX","Q9BXM0",0.0896670477574925,"4.89854112314818","5.19954296850396","81.2321851909978","24.4229497064067",0.167610841921249,1,1.20178828599521
"HIF1AN","Q9NWT6",0.590763000824507,"1.81979368603143","1.62583462812088","95.1403745966679","182.380241771488",0.674975437227136,1,-0.650740319834738
"PNMA2","Q9UL42",0.524535499212166,"4.75704497769837","5.30780825473062","315.536474887173","283.8560666785",0.616374083734941,1,0.105806982863168
"SULT1A1","P50225",0.409429538223685,"0.396041284301639","5.97997239366824","648.190998982255","529.449048669094",0.510821287076249,1,0.202348469391164
"SREK1","Q8WXA9",0.0051627215336141,"2.12378176314171","1.38425310533435","97.3795592756621","13.4232450933023",0.0288958429843676,1,1.98162841238113
"MRPS30","Q9NP92",0.00533683197688654,"5.14753725195986","3.84393769134799","221.180485939062","62.9401261183178",0.0294081678726352,1,1.25679515125397
"NHEJ1","Q9H9Q4",0.015979185239918,"2.30334349005438","1.00824067055903","105.055523215273","43.2407738230192",0.0552482940648145,1,0.887705114312038
"AFAP1","Q8N556",0.421191833073318,"4.86999799957184","4.40079370129894","64.3132012538125","45.2762274764747",0.518925016292199,1,0.350982802409068
"MRPS23","Q9Y3D9",0.215016616395602,"5.39159510984373","4.52310139642138","259.460645352916","249.259944062749",0.317720084003557,1,0.04010873144735
"PLRG1","O43660",5.01924277690587e-05,"2.36436578250628","5.07512273162651","218.778595763687","16.5150985555658",0.00885059809661068,0.0265517942898321,2.58378521372088
"ERH","P84090",0.00166507843287711,"2.47246190057814","0.516565664245621","814.12486987821","172.241764510938",0.015186663637793,0.880826490991991,1.5532146595428
"TTYH3","Q9C0H2",0.0232722164819137,"5.42143961212693","4.18630586248597","332.549145842802","199.542681074791",0.0698219929269047,1,0.510759502547056
"BRD3","Q15059",0.00130492715851273,"2.74391628306701","5.69283109895704","91.652333395795","14.5783033072771",0.014381384726109,0.690306466853234,1.83846808525168
"PNKP","Q96T60",0.270308580388097,"5.4087868148253","4.90204140756173","69.1435343296332","45.1505992397946",0.373350493538651,1,0.426180999662842
"EIF1AX","P47813",0.0137763111912985,"2.41408805076665","1.72826840311909","640.886382349948","168.146787300406",0.0520547758585493,1,1.33801485873487
"MRPL45","Q9BRJ2",0.170439722991459,"5.21301861989191","4.36236534890686","246.080070772868","196.782669923487",0.268876903989059,1,0.223557052509467
"TRIR","Q9BQ61",0.00826520899404339,"2.51787072476687","2.08624623457033","422.739489645772","92.9788574437272",0.0383534698056926,1,1.51438399760974
"MRPL3","P09001",0.0174078533148029,"5.32295897869361","4.25556196769692","412.631891039396","215.15631276154",0.0587569550465641,1,0.651191090458069
"MRPS2","Q9Y399",0.276697343643942,"5.20984021580062","4.3592987946842","237.734310172286","242.762674536983",0.381179413509493,1,-0.0209306118315214
"RPIA","P49247",0.203211655211924,"2.83986167958115","1.86537197921194","58.6001507887887","49.9122601505474",0.305394788656556,1,0.160470602787882
"COX17","Q14061",0.000418440145322916,"2.93469323976719","5.78330041016135","606.860818184265","238.569634014287",0.0129234106551458,0.221354836875823,0.933638235946732
"MOAP1","Q96BY2",0.683060690212936,"5.15964789868301","5.007423694256","139.210466200842","97.2076377654873",0.751224750774726,1,0.359137647084717
"CFDP1","Q9UEE9",0.433466729004623,"2.2018879313405","2.04956717191847","166.849634430633","88.6898980905838",0.532027609381544,1,0.631947019853123
"MRPS26","Q9BYN8",0.0329352104731797,"5.43268189191648","4.37543583757025","310.862402871068","180.703816586157",0.0884402352300105,1,0.542491061284161
"DZIP3","Q86Y13",0.0174382645412298,"5.42064946287788","4.38155473821703","68.5110498851902","46.1089020905375",0.0587569550465641,1,0.395989009174668
"LMF2","Q9BU23",0.448439452792268,"5.29388465168144","5.09397836182811","188.600984246502","115.951352907312",0.546600162504861,1,0.486462857227195
"POLG","P54098",0.0152912199864615,"5.40685556257057","4.85448726478411","57.9903867825632","14.0635132181337",0.0545895258643412,1,1.41669352324459
"SEC14L1","Q92503",0.0652647564781148,"5.07310747780632","3.69759496924693","22.8814808412941","26.3980445717438",0.137004191178265,1,-0.142962051655133
"NDUFA4","O00483",0.0852356091326841,"3.8695935293636","2.96667299367086","2995.82020583184","1161.39201743028",0.163195763548435,1,0.947598751747775
"KLHL42","Q9P2K6",0.0951931324932071,"5.81225657905768","5.11179198727928","101.402165503131","49.323795564183",0.176074010800373,1,0.720687813729414
"MRPL13","Q9BYD1",0.0220371178594852,"5.15596528596276","3.85563435367992","141.921248070949","87.7594181194559",0.0670424114802055,1,0.480673127125828
"MRPL2","Q5T653",0.0181594118408182,"5.16248100749331","3.73579843041829","116.484519677329","116.974020484762",0.0600395553987052,1,-0.0041934771323917
"DNAJC12","Q9UKB3",0.014680295537856,"2.17251110259963","1.30549119611074","416.320636327237","136.364711837886",0.0537708142429659,1,1.11612272270802
"MRPS34","P82930",0.466159879874313,"5.0590926786438","4.40049428626666","212.271716447883","219.069333420311",0.566893279203475,1,-0.0315211352949473
"MRPL24","Q96A35",0.347496096208756,"4.84695477875381","4.17219338955091","184.751652903906","131.3072611052",0.45727720122993,1,0.341472425075475
"KCNJ4","P48050",0.0821063124312642,"5.09067281395978","4.34195448642735","112.169050200016","46.3554980033326",0.160273945668409,1,0.883667205865964
"ABI3","Q9P2A4",0.240880936151194,"1.65377571308399","0.934286425654184","57.1779920267476","38.2074241997457",0.34550494009817,1,0.403139222063955
"CHCHD2","Q9Y6H1",0.814458610808417,"4.59279477816546","4.50185954615592","530.002482165168","375.515880753772",0.85876242676625,1,0.344580927268801
"CELF5","Q8N6W0",0.343792573547872,"5.49999340402137","4.78743624243017","54.4419839459154","53.9893547755139",0.4558051914958,1,0.00834872657302523
"C9orf78","Q9NZ63",0.0284242447163205,"2.15550882927924","1.88789226241931","113.572876712946","38.4071362819701",0.07955780663986,1,1.08420143344558
"OXA1L","Q15070",0.662856425879893,"4.33305568736613","4.53978634959278","155.182451449646","102.43455261914",0.732048119604308,1,0.415377447189058
"CELF6","Q96J87",0.103593238606644,"5.56837182233739","4.70516293389379","84.9710684626627","72.6072472361713",0.188318980147473,1,0.157246086485118
"ST8SIA3","O43173",0.00253581815974932,"4.92225484505773","4.3066293053631","120.477266646886","23.4243517724678",0.0194412725580781,1,1.63768492132548
"ENC1","O14682",0.039420832228758,"5.46965941474795","4.68747344942701","80.6273058229486","33.1448703554967",0.0983661332500612,1,0.888949409810384
"BCL2L2","Q92843",0.857758581681285,"4.39657427384539","4.30346014008715","54.6031297427023","74.5598920222266",0.8914622587611,1,-0.311511519773566
"RNF114","Q9Y508",0.750299298278397,"2.09031031956425","1.80660222028838","73.0310659670553","91.373329541321",0.80345815544387,1,-0.224068724733857
"FAM107A","O95990",0.012243409874573,"2.24228230066552","0.741974722684753","554.259950489387","465.519625506725",0.0479760283233268,1,0.174479545520056
"TMEM33","P57088",0.000951812501680021,"5.21996113986939","3.43425694003989","421.481816431084","68.3167512704147",0.0133650529929869,0.503508813388731,1.81962163968442
"MRPL47","Q9HD33",0.349558325786533,"4.74655752553143","4.09735053837011","176.18241643119","104.130791782175",0.458297481000879,1,0.525872192984537
"MOB1B","Q7L9L4",0.0612369271009147,"2.26584841962349","1.45125831133222","314.823666142641","152.011762406041",0.131151151564307,1,0.728054789958799
"SST","P61278",0.737037944509699,"4.24960838343054","4.22001355233693","331.736594783942","492.946685420418",0.794079577689676,1,-0.396059760219635
"LRP8","Q14114",0.120926931188645,"5.08494455245787","4.38226529885067","8.47870539163718","26.5680690963034",0.213947647487603,1,-1.14215231273652
"RPL27A","P46776",0.0773964547389965,"5.00268976115933","3.82992510074104","182.770162942805","266.229767321157",0.154500847384638,1,-0.376130299569829
"SYNPR","Q8TBG9",0.000552698813579026,"2.41990456836523","5.4595952039883","1098.55120568946","218.758544181476",0.0133650529929869,0.292377672383305,1.61377892133959
"RAC2","P15153",0.469879891632842,"0.958560186163854","1.261849676604","51.0958310115996","29.0632633056508",0.570106565765535,1,0.564227961698094
"TPGS1","Q6ZTW0",0.353599400094916,"4.64289441255465","4.31089474594582","22.2030623563722","43.0968786270111",0.460724341502982,1,-0.663220349494486
"HTR1A","P08908",0.312999492729674,"0.707051537948026","0.95176959978997","160.21650539043","74.3537928304152",0.423469901928382,1,0.767691374438331
"STMN4","Q9H169",0.0824732940765575,"0.809359607488526","1.80834675364503","132.192767404481","72.3157066114335",0.160325076768361,1,0.603219868647635
"LRCH2","Q5VUJ6",0.100466150098929,"5.91119210021974","4.96946824361778","46.5696362870635","31.1341440509649",0.18326411518046,1,0.402643650528703
"TMEM109","Q9BVC6",0.0496228917387409,"2.09942563451315","0.874306611640941","324.555167237494","213.632360966561",0.11218166551194,1,0.418198930326704
"TFB1M","Q8WVM0",0.096293329928497,"5.14993973559889","4.51626406750784","79.4691619931288","56.0918144853584",0.176548837269855,1,0.348379154419386
"POLR3E","Q9NVU0",0.00364282970199573,"5.55339787802364","4.69293301924298","88.5044446759015","1.87506722600636",0.0240882114044468,1,3.85440826042966
"GOLPH3L","Q9H4A5",0.0220517572732623,"2.2730127317326","1.14497911636232","71.8075026010413","25.1550824066652",0.0670424114802055,1,1.04892900375228
"MRPS16","Q9Y3D3",0.0396715807176592,"5.27872071010461","4.57903375031871","325.195416925169","164.677103183054",0.0985270713598203,1,0.680439678312729
"C1QC","P02747",0.825935884095308,"1.17504958688947","0.798453719180248","590.750267466965","594.657041790652",0.865131943625215,1,-0.00659147018602647
"TMEM59L","Q9UK28",0.000108291591900314,"6.16383559383887","3.20729657381735","26.9874403527845","15.8274536444141",0.00993093518665534,0.0572862521152661,0.533625581027513
"MTO1","Q9Y2Z2",0.0833447941612465,"5.45404428673686","4.39619426453441","68.6926735302402","46.1317145171384",0.160325076768361,1,0.398141885195587
"SEC11C","Q9BY50",0.700733764581176,"4.74860499780701","4.74210024068776","219.381778516662","162.95431349326",0.767470313588907,1,0.297343616761942
"RNF146","Q9NTX7",0.00719555380084947,"3.19681239371395","4.7464100951603","57.7873812027192","6.64684426030209",0.0351091514875376,1,2.16262823883982
"FUT8","Q9BYC5",0.00374726656587523,"5.53051251634138","3.67284629270069","65.5136850084893","24.4920686756945",0.024472889053679,1,0.983909714628451
"RPL34","P49207",0.0262129685168846,"5.12043373984567","3.68723770672905","763.846298376729","455.20601198735",0.0761904414584173,1,0.517616498713425
"MRPL53","Q96EL3",0.525490948515044,"4.49993787746228","3.93579323259292","142.144191343575","158.965708050964",0.616374083734941,1,-0.111846531928161
"CELF3","Q5SZQ8",0.0332185926533541,"6.00168948496817","4.0439061122499","24.3938693853292","69.2280517217187",0.088750684412244,1,-1.04307430615407
"LRATD1","Q96KN4",0.0344427405075849,"1.34930464717522","0.584872576352603","41.5027503733931","10.3066972191296",0.0897002291251109,1,1.3929657997117
"CDK5R2","Q13319",0.916239797107765,"4.50218326869612","4.5241521234309","25.3602279916381","20.5533649014731",0.935696626776077,1,0.210157450033063
"SERPINF2","P08697",0.836485250903592,"1.72921823688746","1.42598011579723","99.8037117949417","99.0693818861189",0.872782441278107,1,0.00738494315743776
"RNF126","Q9BV68",0.088394889237104,"5.38936424995073","4.87322957916398","129.448048724191","49.7155214499419",0.166408884008641,1,0.956962445335215
"MRPL28","Q13084",0.0443812047568096,"5.25548420593628","4.03241745498983","116.799005560127","85.0958814406829",0.103883439452886,1,0.316675918611432
"GRASP","Q7Z6J2",0.000911741578436547,"6.2801165633584","4.26116159545191","42.9322954282288","43.8406410307969",0.0133650529929869,0.482311294992933,-0.0209369146841152
"PTCD1","O75127",0.136191825029049,"4.92440623076998","4.82990966426433","65.4505009184133","22.3354200559444",0.229031568651548,1,1.07512038407947
"GSTA4","O15217",0.31500856499206,"5.03850739584627","4.75865261288399","457.708320822914","252.276571382125",0.425100844083673,1,0.595706135960838
"ERAL1","O75616",0.152401912353795,"5.46986020397659","4.98740135877041","110.887349075369","59.072614330332",0.250336941554124,1,0.62974737427129
"CTSZ","Q9UBR2",0.0161534790537002,"2.02911946417537","0.369948248550429","413.329796570949","314.950447696359",0.0554882494766715,1,0.271830495660334
"PYCARD","Q9ULZ3",0.081738573593513,"1.91042285796234","0.710449596860106","82.7290831151795","63.0461799654416",0.160147057151735,1,0.271703737091457
"LYRM7","Q5U5X0",0.746571962743673,"4.39257921573523","4.11186621600976","96.1235839575292","137.90115651623",0.802716602218299,1,-0.36090247493752
"DMAC2","Q9NW81",0.151626516876048,"5.05109570123317","4.3003110803525","111.822866455331","105.64962250536",0.249876720957724,1,0.0567878988318653
"FNIP2","Q9P278",0.000908174582917476,"5.45889145072824","2.8979451360692","28.8142492392441","12.1311872104373",0.0133650529929869,0.480424354363345,0.865090437968342
"RAB27A","P51159",0.260234126991932,"1.92360580827949","1.22790736799758","56.3424424499737","33.8065726474094",0.364190087774423,1,0.510792872869668
"RHBDD2","Q6NTF9",0.317555599841465,"5.18871025327136","4.94306700877421","212.432356497253","102.852284917628",0.427447614035967,1,0.725329783451373
"C1QA","P02745",0.614204843795311,"1.26910522872499","0.811810501820236","352.010114583339","269.736705979319",0.694261458050683,1,0.26621358961902
"TUSC3","Q13454",0.253688995075717,"4.66381660889208","4.38914590818203","155.079652765277","77.604645809953",0.357870609053478,1,0.692311579649774
"MT1F","P04733",0.264813027755538,"1.30498360328179","0.363058144982685","141.202716205067","210.150770613839",0.369620294677255,1,-0.397628666960932
"CXorf56","Q9H5V9",0.652460799177562,"1.50433521125276","1.84994517591816","46.4158995897687","38.036501325202",0.72358860118434,1,0.199095804236827
"MRPL41","Q8IXM3",0.722306453434328,"4.12384640197257","4.26651867490188","86.0983783713787","145.505297598117",0.789463045179255,1,-0.524721918547939
"TAC3","Q9UHF0",0.249171451141565,"0.213547375739235","0.85818287235204","48.3544315595987","24.4575302478453",0.353382567436697,1,0.681619719433679
"FAM126A","Q9BYI3",0.059441047113609,"5.53976468051895","4.96240345399284","29.4756177622696","11.3805741561776",0.128344138461629,1,0.95165552454278
"TM7SF2","O76062",0.136379856569447,"4.92867021233634","4.08149155983403","187.485761099913","96.6063758382662",0.229031568651548,1,0.663058160219424
"METTL16","Q86W50",0.00191497156060129,"2.53158709477608","0.578121674565211","30.4905429715973","13.0384916921749",0.016883665925968,1,0.849510686997327
"C6orf47","O95873",0.020069841991716,"1.92924302093","1.85135964731182","85.1445081600993","15.171706542305",0.0635745294228609,1,1.72491762738195
"MYCBP","Q99417",0.0214940982384623,"1.86565963989196","0.960635203086744","74.8414015608149","23.0748504241806",0.0670424114802055,1,1.17662793045103
"SNRNP27","Q8WVK2",0.00382329745974828,"2.66260750530528","1.48420636437004","77.0194028232444","18.6361936814104",0.0246649311732541,1,1.41895178806395
"NGRN","Q9NPE2",0.0432807844418403,"5.21262656260638","4.30155307590848","32.7719564664936","12.4577354370302",0.10221220968631,1,0.967231413689061
"SNRPC","P09234",0.0928889049841086,"3.18907629677333","2.52877519493506","339.976162818122","117.794552990538",0.172539628319042,1,1.05993347511467
"PHACTR4","Q8IZ21",0.022944538886164,"2.18736663448373","1.3339628545335","41.2984095078822","13.2615410127984",0.0693580632616043,1,1.13595579537197
"SCD","O00767",0.0519484799051763,"5.78269275781984","4.34283943664872","129.916034812552","135.499223039793",0.115952514218727,1,-0.0420775505556157
"C1orf122","Q6ZSJ8",0.383801986444972,"2.8095471674857","2.02186623856785","19.2898248488438","46.5277334475899",0.489231929709374,1,-0.880470806052019
"ZMAT2","Q96NC0",0.0698411696609083,"2.5554379402384","1.65295244568563","178.500185392641","85.6378221759373",0.141015186071071,1,0.734462606421975
"TLCD4","Q96MV1",0.643218498429674,"0.675896028037935","1.10242006139835","98.475573447807","79.4293818710643",0.719371217059826,1,0.214940183567258
"CRP","P02741",0.104547331421253,"1.78103660411543","0.937882795939546","1418.81794277808","983.111693136493",0.189402528499462,1,0.366856630816119
"AMD1","P17707",0.781303777188666,"1.72943304612481","1.77196818800608","82.6339572575739","60.3837608621328",0.829939152877117,1,0.313700491966741
"GPATCH11","Q8N954",0.0307313255925021,"2.36368022994023","1.33974537068086","64.3326361084894","30.2850847795053",0.0837983053527506,1,0.753411722667869
"SNX10","Q9Y5X0",0.0678545963127656,"5.55208833706528","4.34913318858368","61.7542602766706","47.2796172305717",0.139425437321532,1,0.267083688197991
"SNRPF","P62306",0.000173849841138432,"2.48932926988882","6.23364393882833","337.039849071097","68.9898515738651",0.0106487731981849,0.0919665659622305,1.58624175472307
"HS6ST3","Q8IZP7",0.0630978571794791,"5.50108068286477","4.34958711607999","36.9234379977931","26.0861596631894",0.132983133258743,1,0.347441632923437
"CHKA","P35790",0.170780037316302,"2.13154642822714","1.26463701398573","41.9635489474404","31.5845239393784",0.268876903989059,1,0.284134107378838
"LYRM2","Q9NU23",0.871206527585454,"4.08510183387567","4.19911944496001","44.7637482233028","59.6487136946094",0.90189482014228,1,-0.287073963692302
"ZFP36L1","Q07352",0.400027345725433,"0.743917101452235","1.65502904176476","33.5135041170778","46.560332853688",0.50437136817805,1,-0.328800486739743
"TCEAL7","Q9BRU2",0.0415132689550649,"2.31523090006413","2.51861888445893","130.270743864063","32.5689926443425",0.100276343731641,1,1.38625423999751
"MYD88","Q99836",0.571065586278634,"2.17489138311404","1.62193286674267","26.4451111365617","25.4352426963811",0.659761649372196,1,0.0389355870072612
"C19orf53","Q9UNZ5",0.285264813239587,"2.48231079875319","2.17467124652671","102.895456751457","50.7971015804749",0.388930634545726,1,0.705874192335778
"SERF2","P84101",0.000150060271368414,"2.23985976119542","1.76675581811536","186.354311470721","28.4950305899109",0.0106487731981849,0.079381883553891,1.87792005526654
"MRPL57","Q9BQC6",0.385992677234633,"4.16798052974679","3.99838024402006","30.0826735557806","89.1431750563383",0.490841649656541,1,-1.08629440900431
"DNAL4","O96015",0.00158608652539039,"5.67849467365041","4.47478443358909","75.7413246649891","42.5140375780788",0.015144225743241,0.839039771931516,0.577489594606692
"BMI1","P35226",0.000454839170840276,"4.84762538847312","0.977257259472576","80.6975436329101","24.149019797756",0.0129234106551458,0.240609921374506,1.20646434536852
"TAFA5","Q7Z5A7",0.626725700137561,"5.15671415317272","4.68221373118475","56.9718481962181","53.7240897971906",0.703902113317982,1,0.0586957540362967
"ZNF706","Q9Y5V0",0.560795349069794,"2.34351309718194","2.18014463057606","84.3989346214588","48.5592907138691",0.650571797495441,1,0.552769238295726
"IRF6","O14896",0.000875425502781229,"2.43496110431542","0.387183472884461","509.230901957524","35.4104891495192",0.0133650529929869,0.46310009097127,2.66589347220194
"TMEM271","A0A286YF58",0.000252808372566567,"5.83036061743591","1.93286402376313","67.5499099240418","9.29360957177963",0.0106792259315269,0.133735629087714,1.98353970978545
"DSCAML1","Q8TD84",0.00128176624494694,"5.8750412642375","1.71516372548833","795.173491883417","98.4204996771196",0.014381384726109,0.678054343576931,2.08931120721752
"RPL37","P61927",0.00202594579937713,"5.23867052706003","3.18851985409458","259.299317446752","70.8826007173525",0.0170115131408016,1,1.29695806278948
"C4orf3","Q8WVX3",0.00026243844444206,"2.49260031873614","0.063334458918255","128.464901764023","9.38694818312058",0.0106792259315269,0.13882993710985,2.61633549573162
"HAUS1","Q96CS2",0.000652822281728558,"5.64264137778753","1.82960589372818","26.5201644051675","6.75311491100378",0.0133650529929869,0.345342987034407,1.36790149785078
"ATP8B3","O60423",0.00886084865750104,"3.59686309425454","3.1267592869766","109.795494854462","10.9505872734565",0.0400631533317782,1,2.30522641066079
