"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"GIT1","0.587365958318788","0.99504660797834","0.83205606010191","6.23616593875835","6.14647587868551","6.20451638325435","6.19337200354291","5.90521082978092","6.2428890850636","6.16807882445806","17.4998280406232","12.5064516044181","16.7819339808954","16.4659222986765","7.46508754911086","16.8431631637587","16.664200928964",0.897149799677784,1,0.999884603092583,1,0.999817567079685,1
"CORO6","0.860773264863946","0.107977640511829","0.701419603478111","2.71354905823281","2.70598863134675","2.55738649146336","3.37206453569487","1.04466189493812","2.6360100506515","2.71961222046705","12.9346173364953","9.35028652654899","13.012979964391","15.0034878809661","3.85062049439175","10.8613800518079","15.5493983828669",0.966007589142053,1,0.999884603092583,1,0.999817567079685,1
"SSH2","0.0945657414990315","0.95263628999193","0.375467970134024","2.84346040865128","3.00288494665459","2.88575652052579","2.92862111691346","2.99158646323184","2.92949012723183","2.80534728242493","78.4683752380322","56.4413077092222","76.7165900818516","77.4853861316475","58.4334547562091","74.9496415964694","84.8942972638133",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"EFCAB5","0.227185536278984","0.788624304676567","0.239249082026758","2.5327732781535","2.70813961340876","2.59770474400531","2.44756254393406","0.882341468358367","2.68690905615743","2.47291992348963","7.47744499305238","4.50415612407376","7.21558922451378","5.92686455869184","6.81987764871659","7.20976134996576","7.92314384087866",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"CRLF3","0.646033890118954","0.248336765840573","0.187322310617239","4.15308161330845","3.85053566436176","4.18366144310063","3.71342747103884","3.56373924695095","4.14642104452885","4.05017923407446","31.4009178680484","27.5806425795945","28.0777399733985","43.8328627499649","47.5711144326193","38.8637747108628","18.76228686385",0.906633025375606,1,0.999884603092583,1,0.999817567079685,1
"ATAD5","0.715391660254657","0.570708200878478","0.654697666599504","3.97941338757944","3.72082026484653","3.94344174588408","3.82418646077629","3.70385327296167","3.97723439946959","3.90398685732166","5.63552002638743","4.846366225727","4.94847115561043","7.39306719426824","7.16028171436386","6.35915238492623","3.84513784953942",0.923873122097086,1,0.999884603092583,1,0.999817567079685,1
"ADAP2","0.929158166932045","0.339413707183401","0.777348538851889","2.55884890111551","2.54395630205573","2.35730338847131","3.07142259715361","3.2552629771195","2.39035056944792","2.44559903268923","0.678573896091613","0.497491892971237","0.649531123227856","1.0951646432785","2.00804050624948","0.574904368933283","0.6642834256038",0.981444812765163,1,0.999884603092583,1,0.999817567079685,1
"OMG","0.390547911286463","0.861548395504745","0.422624639130959","5.96414356111978","6.13308700827686","6.00763462678583","5.93983201226772","0.147254840375116","5.94266988717736","5.9731590633272","11.0642830971273","7.92652905563912","10.8973584467861","9.30669768686707","20.8333595972623","9.92801480814899","11.5032788886714",0.855571064120845,1,0.999884603092583,1,0.999817567079685,1
"EVI2B","0.260632890926652","0.0811571611654711","0.197620732082384","4.12266465794701","3.89274328779889","4.16667564963517","3.56492930019328","3.38437455777319","4.08431847146232","4.15172627810944","1.89517952133678","0.967364196348927","1.80791614521622","2.33087545179859","2.3767275872085","2.17152749912801","1.41624444364539",0.836677437778815,1,0.999884603092583,1,0.999817567079685,1
"COPRS","0.519170297429733","0.308629284535005","0.840777777551113","6.0271629981951","6.21077752171664","5.98104868356258","6.22351539277205","5.48492104027168","6.06073666412461","6.02924046688449","17.6040711754564","16.5871143792229","17.0530325504977","18.825623809832","12.0283938479444","16.841060291323","17.5407983376277",0.881145264185617,1,0.999884603092583,1,0.999817567079685,1
"LRRC37B","0.5734514136759","0.389016179564649","0.772563832091675","2.0684643391338","1.90906091388201","1.98763805068998","2.28633145274324","1.5096064050522","2.05768367371844","1.98477100273111","13.6300332871867","10.3408929643001","13.9470656824061","11.374143222079","8.78638292224439","12.861270367419","14.4097851254532",0.894009584429538,1,0.999884603092583,1,0.999817567079685,1
"RHBDL3","0.834716003126957","0.9021582594555","0.337704968761498","2.96014432578178","3.11107973333314","2.97620097806529","3.09905055881371","3.34280619413534","2.92253726469266","2.96781702819303","24.0029696829554","30.2059573219983","24.7055733887947","24.2729159547198","53.2053748759081","20.8357583251498","29.5156111126571",0.959187643897304,1,0.999884603092583,1,0.999817567079685,1
