"Gene_Symbols","p_val","BHQ","Bonf"
"SNRPB",0.640884631860416,0.999732466999525,1
"IDH3B",0.358599943731913,0.999732466999525,1
"MRPS26",0.550893021957639,0.999732466999525,1
"C20orf27",0.42866666433427,0.999732466999525,1
"CHGB",0.911101294849148,0.999732466999525,1
"SNRPB2",0.712328866663868,0.999732466999525,1
"DSTN",0.772394672088591,0.999732466999525,1
"PET117",0.947053248344009,0.999732466999525,1
"SMIM26",0.366303423058541,0.999732466999525,1
"PDRG1",0.740644066491931,0.999732466999525,1
"EFCAB8",0.725640764941423,0.999732466999525,1
"ZNF341-AS1",0.0383860656058138,0.999732466999525,1
"AHCY",0.237121619781008,0.999732466999525,1
"MAP1LC3A",0.596441296290839,0.999732466999525,1
"MMP24OS",0.940148206867794,0.999732466999525,1
"EIF6",0.662012396919939,0.999732466999525,1
"ROMO1",0.979202522359881,0.999732466999525,1
"SCAND1",0.845699334117581,0.999732466999525,1
"RAB5IF",0.697262962565602,0.999732466999525,1
"MANBAL",0.0208938904275077,0.999732466999525,1
"YWHAB",0.498783810239943,0.999732466999525,1
"DBNDD2",0.864188952193933,0.999732466999525,1
"SNX21",0.571169171323374,0.999732466999525,1
"EYA2",0.782277739512125,0.999732466999525,1
"MOCS3",0.351820428858145,0.999732466999525,1
"PFDN4",0.890798404156307,0.999732466999525,1
"FAM210B",0.792476230390395,0.999732466999525,1
"RAE1",0.62356677682548,0.999732466999525,1
"ATP5F1E",0.965995488533309,0.999732466999525,1
"ZNF831",0.474413301302841,0.999732466999525,1
"PSMA7",0.589944215983292,0.999732466999525,1
"RPS21",0.621929750654805,0.999732466999525,1
"COL9A3",0.067565645528899,0.999732466999525,1
"HAR1A",0.386449805618972,0.999732466999525,1
"PPDPF",0.910014598523816,0.999732466999525,1
"OPRL1",0.857738999859553,0.999732466999525,1
"LKAAEAR1",0.483607359397556,0.999732466999525,1
"ATP5PF",0.85399729203967,0.999732466999525,1
"ADAMTS1",0.754101858660685,0.999732466999525,1
"SOD1",0.774864961464208,0.999732466999525,1
"URB1-AS1",0.135461337294644,0.999732466999525,1
"ATP5PO",0.977972841478791,0.999732466999525,1
"SLC5A3",0.373323867141729,0.999732466999525,1
"PIGP",0.142475148188789,0.999732466999525,1
"PCP4",0.0897385518476291,0.999732466999525,1
"CSTB",0.841711418168009,0.999732466999525,1
"ATP6V1E1",0.72666036412226,0.999732466999525,1
"MRPL40",0.893368798184381,0.999732466999525,1
"RANBP1",0.376355006992179,0.999732466999525,1
"DGCR6L",0.374240383618256,0.999732466999525,1
"THAP7",0.0367109290863493,0.999732466999525,1
"SDF2L1",0.530931313015587,0.999732466999525,1
"CHCHD10",0.962734822353451,0.999732466999525,1
"DDT",0.896195180219577,0.999732466999525,1
"CRYBB3",0.885034109665022,0.999732466999525,1
"ASPHD2",0.592942692104752,0.999732466999525,1
"SRRD",0.97727048680746,0.999732466999525,1
"Z95115.1",0.16408941312873,0.999732466999525,1
"XBP1",0.694697078608213,0.999732466999525,1
"NEFH",0.341075686580881,0.999732466999525,1
"UQCR10",0.995833310029397,0.999732466999525,1
"SF3A1",0.189050284560852,0.999732466999525,1
"MTFP1",0.392152551410931,0.999732466999525,1
"SELENOM",0.481189199539299,0.999732466999525,1
"YWHAH",0.772027450909749,0.999732466999525,1
"Z82215.1",0.0170967795885742,0.999732466999525,1
"TXN2",0.706182510935229,0.999732466999525,1
"KCTD17",0.948710030368168,0.999732466999525,1
"Z82188.2",0.908042123426391,0.999732466999525,1
"CYTH4",0.250844722201575,0.999732466999525,1
"LGALS1",0.735219071312407,0.999732466999525,1
"TOMM22",0.887884339331656,0.999732466999525,1
"DNAL4",0.402663395345553,0.999732466999525,1
"RPL3",0.536044521268808,0.999732466999525,1
"RPS19BP1",0.464456099096027,0.999732466999525,1
"ST13",0.45748868536442,0.999732466999525,1
"POLR3H",0.747468233810807,0.999732466999525,1
"PMM1",0.609191263531871,0.999732466999525,1
"SNU13",0.722945854247602,0.999732466999525,1
"SMDT1",0.625887166602142,0.999732466999525,1
"NDUFA6",0.630038417748838,0.999732466999525,1
"MCAT",0.500467236483328,0.999732466999525,1
"SULT4A1",0.590858503302154,0.999732466999525,1
"SLC25A6",0.48406348221431,0.999732466999525,1
"ASMTL-AS1",0.90049507125429,0.999732466999525,1
"CLCN4",0.725937526396781,0.999732466999525,1
"HCCS",0.123615097714676,0.999732466999525,1
"TMSB4X",0.957461526569508,0.999732466999525,1
"AP1S2",0.386306120168404,0.999732466999525,1
"CXorf58",0.565436135271898,0.999732466999525,1
"TMEM47",0.740600743500192,0.999732466999525,1
"MED14OS",0.400390101235491,0.999732466999525,1
"NDUFB11",0.749972796229465,0.999732466999525,1
"UXT",0.64752938540739,0.999732466999525,1
"TIMM17B",0.746566144932962,0.999732466999525,1
"PIM2",0.287760365184943,0.999732466999525,1
"PRAF2",0.649957410549404,0.999732466999525,1
"GPKOW",0.362343283327968,0.999732466999525,1
"SYP",0.105369095526626,0.999732466999525,1
"RIBC1",0.415395364098987,0.999732466999525,1
"HSD17B10",0.757376264797218,0.999732466999525,1
"TSR2",0.605453570516254,0.999732466999525,1
"MAGED2",0.627238120440264,0.999732466999525,1
"MAGEH1",0.754591820506372,0.999732466999525,1
"PDZD11",0.293951226612662,0.999732466999525,1
"FOXO4",0.841872438842873,0.999732466999525,1
"RPS4X",0.466861040668175,0.999732466999525,1
"CITED1",0.6139937180536,0.999732466999525,1
"COX7B",0.983040414893317,0.999732466999525,1
"PGK1",0.183616892773334,0.999732466999525,1
"TAF9B",0.737517296496476,0.999732466999525,1
"ITM2A",0.0852244051949123,0.999732466999525,1
"TSPAN6",0.503109440602493,0.999732466999525,1
"TMEM35A",0.486227261973211,0.999732466999525,1
"TIMM8A",0.603587695488909,0.999732466999525,1
"RPL36A",0.353743049595973,0.999732466999525,1
"ARMCX3",0.815077017559846,0.999732466999525,1
"TCEAL2",0.899287575701827,0.999732466999525,1
"TCEAL6",0.699806611673515,0.999732466999525,1
"BEX5",0.711231124662089,0.999732466999525,1
"BEX1",0.885319169117482,0.999732466999525,1
"BEX4",0.890070714868484,0.999732466999525,1
"TCEAL8",0.930942250812316,0.999732466999525,1
"TCEAL5",0.901785628426449,0.999732466999525,1
"BEX2",0.873749500791232,0.999732466999525,1
"TCEAL7",0.942113494549437,0.999732466999525,1
"BEX3",0.7806217816606,0.999732466999525,1
"TCEAL4",0.863008436729443,0.999732466999525,1
"TCEAL3",0.755475743439301,0.999732466999525,1
"SLC25A5",0.355188937559407,0.999732466999525,1
"RPL39",0.767387712646431,0.999732466999525,1
"RNF113A",0.275709770115044,0.999732466999525,1
"NDUFA1",0.94226771233678,0.999732466999525,1
"RAB33A",0.224562683509711,0.999732466999525,1
"MMGT1",0.836986578978388,0.999732466999525,1
"LDOC1",0.84252973137638,0.999732466999525,1
"CXorf40B",0.796513530503676,0.999732466999525,1
"NSDHL",0.71326018425401,0.999732466999525,1
"PNMA5",0.708421193376879,0.999732466999525,1
"PNMA6F",0.926496773862397,0.999732466999525,1
"CCNQ",0.317117540585165,0.999732466999525,1
"SSR4",0.428205317523509,0.999732466999525,1
"RPL10",0.436933920808132,0.999732466999525,1
"LAGE3",0.0468383016926482,0.999732466999525,1
"UBL4A",0.314473360928067,0.999732466999525,1
"IKBKG",0.616646174805575,0.999732466999525,1
"F8A1",0.903295904409957,0.999732466999525,1
"FUNDC2",0.782285178588049,0.999732466999525,1
"VBP1",0.82621376555905,0.999732466999525,1
"NLGN4Y-AS1",0.00405553705219982,0.999732466999525,1
